bid,use1_gf,use2_gf,steps_lb,steps_ub,f0_tag,f0_cap,f0_elv,f0_scale,f1_tag,f1_cap,f1_elv,f1_scale,f2_tag,f2_cap,f2_elv,f2_scale,f5_tag,f5_cap,f5_elv,f5_scale
6957049,resi,mh,2.6,5.5,IBI2017_mh_struc,115000.0,0.6,30.0,IBI2017_mf_cont_resi,1000000.0,0.6,30.0,,,,,,,,
6957050,resi,mh,2.6,5.5,IBI2017_mh_struc,115000.0,0.6,40.0,IBI2017_mf_cont_resi,1000000.0,0.6,40.0,,,,,,,,
27698000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,200.0,IBI2017_mf_cont_resi,1000000.0,0.7,200.0,,,,,,,,
6937007,resi,mh,2.5,5.3,IBI2017_mh_struc,162000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
27697000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-hi,647000.0,0.0,290.0,IBI2017_mf_cont_resi,1000000.0,0.0,290.0,IBI2020_cel_struc_bsmt,324000.0,-2.7,290.0,IBI2020_gen_struc_resi-sfd-hi,324000.0,0.0,290.0
6975005,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6975006,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6975003,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6975004,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
27709000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,300000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,150000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,150000.0,0.4,180.0
6937009,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
27706000,resi,sfd,1.1,3.2,IBI2020_mf_struc_resi-sfd-hi,1594000.0,0.3,530.0,IBI2017_mf_cont_resi,1000000.0,0.3,530.0,IBI2020_cel_struc_bsmt,797000.0,-2.4,530.0,IBI2020_gen_struc_resi-sfd-hi,797000.0,0.3,530.0
6975002,resi,mh,2.5,5.4,IBI2017_mh_struc,391000.0,0.6,110.0,IBI2017_mf_cont_resi,1000000.0,0.6,110.0,,,,,,,,
6966001,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,138000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_bsmt,69000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-std,69000.0,0.4,240.0
6937005,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
27682000,resi,mh,-1.0,1.0,IBI2017_mh_struc,10000.0,0.0,80.0,IBI2017_mf_cont_resi,1000000.0,0.0,80.0,,,,,,,,
27678000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,280000.0,0.2,200.0,IBI2017_mf_cont_resi,1000000.0,0.2,200.0,IBI2020_cel_struc_bsmt,140000.0,-2.5,200.0,IBI2020_gen_struc_resi-sfd-std,140000.0,0.2,200.0
27610001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,90000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,45000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,45000.0,0.4,80.0
6957045,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6957044,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957042,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6957043,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957048,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,60.0,IBI2017_mf_cont_resi,1000000.0,0.6,60.0,,,,,,,,
6937006,resi,mh,2.5,5.4,IBI2017_mh_struc,162000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
27692000,resi,mh,2.4,5.3,IBI2017_mh_struc,10000.0,0.6,220.0,IBI2017_mf_cont_resi,1000000.0,0.6,220.0,,,,,,,,
6974001,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,212000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,106000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,106000.0,0.4,190.0
27691000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,230.0,IBI2017_mf_cont_resi,1000000.0,0.7,230.0,,,,,,,,
27688000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,282000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_bsmt,141000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-std,141000.0,0.4,260.0
27689000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,246000.0,0.4,270.0,IBI2017_mf_cont_resi,1000000.0,0.4,270.0,IBI2020_cel_struc_bsmt,123000.0,-2.3,270.0,IBI2020_gen_struc_resi-sfd-std,123000.0,0.4,270.0
6957047,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6957046,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,290.0,IBI2017_mf_cont_resi,1000000.0,0.6,290.0,,,,,,,,
27685000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,209000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,104000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,104000.0,0.4,190.0
27667000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,303000.0,0.4,160.0,IBI2017_mf_cont_resi,1000000.0,0.4,160.0,IBI2020_cel_struc_bsmt,152000.0,-2.3,160.0,IBI2020_gen_struc_resi-sfd-hi,152000.0,0.4,160.0
6957032,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
6957033,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957030,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6957031,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6957028,resi,mh,2.6,5.5,IBI2017_mh_struc,115000.0,0.6,40.0,IBI2017_mf_cont_resi,1000000.0,0.6,40.0,,,,,,,,
6957029,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957027,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
6957040,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6957041,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6957038,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,230.0,IBI2017_mf_cont_resi,1000000.0,0.6,230.0,,,,,,,,
6957039,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
27676000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,224000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_bsmt,112000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,112000.0,0.4,220.0
6957037,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957035,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
6957036,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
6937004,resi,mh,2.5,5.3,IBI2017_mh_struc,162000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
6957034,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6957018,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27650000,resi,sfd,1.3,3.3,IBI2020_mf_struc_resi-sfd-hi,1402000.0,0.3,390.0,IBI2017_mf_cont_resi,1000000.0,0.3,390.0,IBI2020_cel_struc_bsmt,701000.0,-2.4,390.0,IBI2020_gen_struc_resi-sfd-hi,701000.0,0.3,390.0
254467,resi,mh,2.1,4.6,IBI2017_mh_struc,16000.0,0.5,40.0,IBI2017_mf_cont_resi,1000000.0,0.5,40.0,,,,,,,,
27647000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,180.0,IBI2017_mf_cont_resi,1000000.0,0.7,180.0,,,,,,,,
27646000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,240000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,120000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,120000.0,0.4,180.0
6957016,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
6957017,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,230.0,IBI2017_mf_cont_resi,1000000.0,0.6,230.0,,,,,,,,
27612001,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-hi,561000.0,0.3,360.0,IBI2017_mf_cont_resi,1000000.0,0.3,360.0,IBI2020_cel_struc_bsmt,280000.0,-2.4,360.0,IBI2020_gen_struc_resi-sfd-hi,280000.0,0.3,360.0
6957026,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
6957024,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,150.0,IBI2017_mf_cont_resi,1000000.0,0.6,150.0,,,,,,,,
6957025,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957022,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957023,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27657000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,343000.0,0.4,360.0,IBI2017_mf_cont_resi,1000000.0,0.4,360.0,IBI2020_cel_struc_bsmt,172000.0,-2.3,360.0,IBI2020_gen_struc_resi-sfd-std,172000.0,0.4,360.0
6957021,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
27655000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,160.0,IBI2017_mf_cont_resi,1000000.0,0.7,160.0,,,,,,,,
6957020,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,170.0,IBI2017_mf_cont_resi,1000000.0,0.6,170.0,,,,,,,,
6957019,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,230.0,IBI2017_mf_cont_resi,1000000.0,0.6,230.0,,,,,,,,
27653000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,199000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_bsmt,100000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-std,100000.0,0.4,240.0
27636000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,509000.0,0.4,300.0,IBI2017_mf_cont_resi,1000000.0,0.4,300.0,IBI2020_cel_struc_bsmt,254000.0,-2.3,300.0,IBI2020_gen_struc_resi-sfd-hi,254000.0,0.4,300.0
6957004,resi,mh,2.5,5.5,IBI2017_mh_struc,115000.0,0.6,40.0,IBI2017_mf_cont_resi,1000000.0,0.6,40.0,,,,,,,,
27632000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,257000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,128000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,128000.0,0.4,190.0
27631000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,305000.0,0.4,200.0,IBI2017_mf_cont_resi,1000000.0,0.4,200.0,IBI2020_cel_struc_bsmt,152000.0,-2.3,200.0,IBI2020_gen_struc_resi-sfd-std,152000.0,0.4,200.0
27627000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,180.0,IBI2017_mf_cont_resi,1000000.0,0.6,180.0,,,,,,,,
6957003,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,230.0,IBI2017_mf_cont_resi,1000000.0,0.6,230.0,,,,,,,,
27626000,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
6957015,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
6957013,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
6957014,resi,mh,2.5,5.3,IBI2017_mh_struc,115000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
6957012,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,100.0,IBI2017_mf_cont_resi,1000000.0,0.6,100.0,,,,,,,,
6957011,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,140.0,IBI2017_mf_cont_resi,1000000.0,0.6,140.0,,,,,,,,
6957009,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,120.0,IBI2017_mf_cont_resi,1000000.0,0.6,120.0,,,,,,,,
6957010,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,280.0,IBI2017_mf_cont_resi,1000000.0,0.6,280.0,,,,,,,,
6957007,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,250.0,IBI2017_mf_cont_resi,1000000.0,0.6,250.0,,,,,,,,
6957008,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,160.0,IBI2017_mf_cont_resi,1000000.0,0.6,160.0,,,,,,,,
27640000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,175000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,88000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,88000.0,0.4,180.0
6957006,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,230.0,IBI2017_mf_cont_resi,1000000.0,0.6,230.0,,,,,,,,
27639000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,227000.0,0.4,170.0,IBI2017_mf_cont_resi,1000000.0,0.4,170.0,IBI2020_cel_struc_bsmt,114000.0,-2.3,170.0,IBI2020_gen_struc_resi-sfd-std,114000.0,0.4,170.0
6957005,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,130.0,IBI2017_mf_cont_resi,1000000.0,0.6,130.0,,,,,,,,
27609000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,350000.0,0.4,210.0,IBI2017_mf_cont_resi,1000000.0,0.4,210.0,IBI2020_cel_struc_bsmt,175000.0,-2.3,210.0,IBI2020_gen_struc_resi-sfd-std,175000.0,0.4,210.0
27610000,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,90000.0,0.4,50.0,IBI2017_mf_cont_resi,1000000.0,0.4,50.0,IBI2020_cel_struc_bsmt,45000.0,-2.3,50.0,IBI2020_gen_struc_resi-sfd-std,45000.0,0.4,50.0
6957002,resi,mh,2.5,5.4,IBI2017_mh_struc,115000.0,0.6,70.0,IBI2017_mf_cont_resi,1000000.0,0.6,70.0,,,,,,,,
27608000,resi,mh,2.5,5.3,IBI2017_mh_struc,260000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
27605000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,220.0,IBI2017_mf_cont_resi,1000000.0,0.7,220.0,,,,,,,,
27603000,resi,mh,2.5,5.3,IBI2017_mh_struc,10000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
27601000,resi,mh,2.4,5.3,IBI2017_mh_struc,10000.0,0.6,220.0,IBI2017_mf_cont_resi,1000000.0,0.6,220.0,,,,,,,,
6957001,resi,mh,2.4,5.3,IBI2017_mh_struc,115000.0,0.6,220.0,IBI2017_mf_cont_resi,1000000.0,0.6,220.0,,,,,,,,
27599000,resi,mh,2.1,4.5,IBI2017_mh_struc,10000.0,0.5,120.0,IBI2017_mf_cont_resi,1000000.0,0.5,120.0,,,,,,,,
27600000,resi,mh,3.0,6.0,IBI2017_mh_struc,10000.0,0.7,210.0,IBI2017_mf_cont_resi,1000000.0,0.7,210.0,,,,,,,,
6934001,resi,sfd,1.4,3.4,IBI2020_mf_struc_resi-sfd-std,288000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_bsmt,144000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-std,144000.0,0.4,240.0
27621000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,383000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,192000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,192000.0,0.4,180.0
27618000,resi,mh,2.4,5.3,IBI2017_mh_struc,10000.0,0.6,250.0,IBI2017_mf_cont_resi,1000000.0,0.6,250.0,,,,,,,,
27619000,resi,mh,2.5,5.3,IBI2017_mh_struc,287000.0,0.6,200.0,IBI2017_mf_cont_resi,1000000.0,0.6,200.0,,,,,,,,
6938005,resi,mh,2.5,5.4,IBI2017_mh_struc,10000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
27617000,resi,mh,2.5,5.3,IBI2017_mh_struc,10000.0,0.6,190.0,IBI2017_mf_cont_resi,1000000.0,0.6,190.0,,,,,,,,
27615000,resi,mh,2.4,5.3,IBI2017_mh_struc,10000.0,0.6,210.0,IBI2017_mf_cont_resi,1000000.0,0.6,210.0,,,,,,,,
27616000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,293000.0,0.4,240.0,IBI2017_mf_cont_resi,1000000.0,0.4,240.0,IBI2020_cel_struc_bsmt,146000.0,-2.3,240.0,IBI2020_gen_struc_resi-sfd-hi,146000.0,0.4,240.0
27611000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,1128000.0,0.4,340.0,IBI2017_mf_cont_resi,1000000.0,0.4,340.0,IBI2020_cel_struc_bsmt,564000.0,-2.3,340.0,IBI2020_gen_struc_resi-sfd-hi,564000.0,0.4,340.0
27582000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,382000.0,0.4,330.0,IBI2017_mf_cont_resi,1000000.0,0.4,330.0,IBI2020_cel_struc_bsmt,191000.0,-2.3,330.0,IBI2020_gen_struc_resi-sfd-std,191000.0,0.4,330.0
27580000,resi,sfd,1.4,3.4,IBI2020_mf_struc_resi-sfd-std,235000.0,0.4,200.0,IBI2017_mf_cont_resi,1000000.0,0.4,200.0,IBI2020_cel_struc_bsmt,118000.0,-2.3,200.0,IBI2020_gen_struc_resi-sfd-std,118000.0,0.4,200.0
27403014,resi,sfd,1.3,3.5,IBI2020_mf_struc_resi-sfd-std,39000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_bsmt,20000.0,-2.3,90.0,IBI2020_gen_struc_resi-sfd-std,20000.0,0.4,90.0
27403012,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-std,80000.0,0.4,150.0,IBI2017_mf_cont_resi,1000000.0,0.4,150.0,IBI2020_cel_struc_bsmt,40000.0,-2.3,150.0,IBI2020_gen_struc_resi-sfd-std,40000.0,0.4,150.0
27403013,resi,sfd,1.3,3.5,IBI2020_mf_struc_resi-sfd-std,35000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,18000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,18000.0,0.4,80.0
27403011,resi,sfd,1.3,3.5,IBI2020_mf_struc_resi-sfd-std,38000.0,0.4,90.0,IBI2017_mf_cont_resi,1000000.0,0.4,90.0,IBI2020_cel_struc_bsmt,19000.0,-2.3,90.0,IBI2020_gen_struc_resi-sfd-std,19000.0,0.4,90.0
27575000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-hi,162000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,81000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-hi,81000.0,0.4,80.0
27595000,resi,sfd,1.4,3.4,IBI2020_mf_struc_resi-sfd-std,246000.0,0.4,190.0,IBI2017_mf_cont_resi,1000000.0,0.4,190.0,IBI2020_cel_struc_bsmt,123000.0,-2.3,190.0,IBI2020_gen_struc_resi-sfd-std,123000.0,0.4,190.0
27590000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,275000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_bsmt,138000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,138000.0,0.4,220.0
27591000,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,296000.0,0.4,180.0,IBI2017_mf_cont_resi,1000000.0,0.4,180.0,IBI2020_cel_struc_bsmt,148000.0,-2.3,180.0,IBI2020_gen_struc_resi-sfd-std,148000.0,0.4,180.0
27587000,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,264000.0,0.4,260.0,IBI2017_mf_cont_resi,1000000.0,0.4,260.0,IBI2020_cel_struc_bsmt,132000.0,-2.3,260.0,IBI2020_gen_struc_resi-sfd-hi,132000.0,0.4,260.0
6933001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,195000.0,0.4,220.0,IBI2017_mf_cont_resi,1000000.0,0.4,220.0,IBI2020_cel_struc_bsmt,98000.0,-2.3,220.0,IBI2020_gen_struc_resi-sfd-std,98000.0,0.4,220.0
27586000,resi,mh,2.1,4.6,IBI2017_mh_struc,10000.0,0.5,50.0,IBI2017_mf_cont_resi,1000000.0,0.5,50.0,,,,,,,,
27545001,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,110000.0,0.4,80.0,IBI2017_mf_cont_resi,1000000.0,0.4,80.0,IBI2020_cel_struc_bsmt,55000.0,-2.3,80.0,IBI2020_gen_struc_resi-sfd-std,55000.0,0.4,80.0
27491001,resi,sfd,1.4,3.5,IBI2020_mf_struc_resi-sfd-std,133000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,66000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,66000.0,0.4,120.0
6918002,resi,sfd,1.5,3.6,IBI2020_mf_struc_resi-sfd-std,18000.0,0.4,40.0,IBI2017_mf_cont_resi,1000000.0,0.4,40.0,IBI2020_cel_struc_crwl,10000.0,-2.3,40.0,IBI2020_gen_struc_resi-sfd-std,9000.0,0.4,40.0
27425003,resi,mf,1.2,3.4,IBI2020_mf_struc_resi-mf-std,192000.0,0.3,110.0,IBI2017_mf_cont_resi,1000000.0,0.3,110.0,IBI2020_cel_struc_bsmt,96000.0,-2.4,110.0,IBI2020_gen_struc_resi-mf-std,96000.0,0.3,110.0
27331007,resi,sfd,1.4,3.4,IBI2020_mf_struc_resi-sfd-std,244000.0,0.4,250.0,IBI2017_mf_cont_resi,1000000.0,0.4,250.0,IBI2020_cel_struc_crwl,122000.0,-2.3,250.0,IBI2020_gen_struc_resi-sfd-std,122000.0,0.4,250.0
27569001,resi,sfd,1.3,3.4,IBI2020_mf_struc_resi-sfd-hi,715000.0,0.4,370.0,IBI2017_mf_cont_resi,1000000.0,0.4,370.0,IBI2020_cel_struc_crwl,358000.0,-2.3,370.0,IBI2020_gen_struc_resi-sfd-hi,358000.0,0.4,370.0
27331006,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-std,244000.0,0.3,470.0,IBI2017_mf_cont_resi,1000000.0,0.3,470.0,IBI2020_cel_struc_crwl,122000.0,-2.4,470.0,IBI2020_gen_struc_resi-sfd-std,122000.0,0.3,470.0
27331005,resi,sfd,1.2,3.3,IBI2020_mf_struc_resi-sfd-std,244000.0,0.3,480.0,IBI2017_mf_cont_resi,1000000.0,0.3,480.0,IBI2020_cel_struc_crwl,122000.0,-2.4,480.0,IBI2020_gen_struc_resi-sfd-std,122000.0,0.3,480.0
27425002,resi,mf,1.2,3.4,IBI2020_mf_struc_resi-mf-std,192000.0,0.3,130.0,IBI2017_mf_cont_resi,1000000.0,0.3,130.0,IBI2020_cel_struc_bsmt,96000.0,-2.4,130.0,IBI2020_gen_struc_resi-mf-std,96000.0,0.3,130.0
27331004,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,244000.0,0.0,460.0,IBI2017_mf_cont_resi,1000000.0,0.0,460.0,IBI2020_cel_struc_crwl,122000.0,-2.7,460.0,IBI2020_gen_struc_resi-sfd-std,122000.0,0.0,460.0
