bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
12231000,,0.0,0.0,0.0,0.0,,0.0
12233000,,0.0,0.0,0.0,0.0,,0.0
12234000,,0.0,0.0,0.0,0.0,,0.0
12235000,,0.0,0.0,0.0,0.0,,0.0
12235001,,0.0,0.0,0.0,0.0,,0.0
12236000,,0.0,0.0,0.0,0.0,,0.0
12237000,,0.0,0.0,0.0,0.0,,0.0
12238000,,0.0,0.0,0.0,0.0,,0.0
12239000,,0.0,0.0,0.0,0.0,,0.0
12240000,,0.0,0.0,0.0,0.0,,0.0
12241000,,0.0,0.0,0.0,0.0,,0.0
12242000,,0.0,0.0,0.0,0.0,,0.0
12243000,,0.0,0.0,0.0,0.0,,0.0
12244000,,0.0,0.0,0.0,0.0,,0.0
12246000,,0.0,0.0,0.0,0.0,,0.0
12247000,,0.0,0.0,0.0,0.0,,0.0
12248000,,0.0,0.0,0.0,0.0,,0.0
12249000,,0.0,0.0,0.0,0.0,,0.0
12250000,,0.0,0.0,0.0,0.0,,0.0
12251000,,0.0,0.0,0.0,0.0,,0.0
12252000,,0.0,0.0,0.0,0.0,,0.0
12253000,,0.0,0.0,0.0,0.0,,0.0
12254000,,0.0,0.0,0.0,0.0,,0.0
12255000,,0.0,0.0,0.0,0.0,,0.0
12256000,,0.0,0.0,0.0,0.0,,0.0
12257000,,0.0,0.0,0.0,0.0,,0.0
12258000,,0.0,0.0,0.0,0.0,,0.0
12259000,,0.0,0.0,0.0,0.0,,0.0
12262000,,0.0,0.0,0.0,0.0,,0.0
12262001,,0.0,0.0,0.0,0.0,,0.0
12264001,,0.0,0.0,0.0,0.0,,0.0
12265000,,0.0,0.0,0.0,0.0,,0.0
12266000,,0.0,0.0,0.0,0.0,,0.0
12268000,,0.0,0.0,0.0,0.0,,0.0
12269000,,0.0,0.0,0.0,0.0,,0.0
12270000,,0.0,0.0,0.0,0.0,,0.0
12271001,,0.0,0.0,0.0,0.0,,0.0
12272000,,0.0,0.0,0.0,0.0,,0.0
12273000,,0.0,0.0,0.0,0.0,,0.0
12274000,,0.0,0.0,0.0,0.0,,0.0
12275000,,0.0,0.0,0.0,0.0,,0.0
12276000,,0.0,0.0,0.0,0.0,,0.0
12278000,,0.0,0.0,0.0,0.0,,0.0
12279000,,0.0,0.0,0.0,0.0,,0.0
12280000,,0.0,0.0,0.0,0.0,,0.0
12281000,,0.0,0.0,0.0,0.0,,0.0
12282000,,0.0,0.0,0.0,0.0,,0.0
12283000,,0.0,0.0,0.0,0.0,,0.0
12284000,,0.0,0.0,0.0,0.0,,0.0
12285000,,0.0,0.0,0.0,0.0,,0.0
12287000,,0.0,0.0,0.0,0.0,,0.0
12288000,,0.0,0.0,0.0,0.0,,0.0
12290000,,0.0,0.0,0.0,0.0,,0.0
12292000,,0.0,0.0,0.0,0.0,,0.0
12293000,,0.0,0.0,0.0,0.0,,0.0
12294000,,0.0,0.0,0.0,0.0,,0.0
12295000,,0.0,0.0,0.0,0.0,,0.0
12296000,,0.0,0.0,0.0,0.0,,0.0
12297000,,0.0,0.0,0.0,0.0,,0.0
12298000,,0.0,0.0,0.0,0.0,,0.0
12300000,,0.0,0.0,0.0,0.0,,0.0
12302000,,0.0,0.0,0.0,0.0,,0.0
12303000,,0.0,0.0,0.0,0.0,,0.0
12304000,,0.0,0.0,0.0,0.0,,0.0
12306000,,0.0,0.0,0.0,0.0,,0.0
12307000,,0.0,0.0,0.0,0.0,,0.0
12308001,,0.0,0.0,0.0,0.0,,0.0
12309000,,0.0,0.0,0.0,0.0,,0.0
12310001,,0.0,0.0,0.0,0.0,,0.0
12311000,,0.0,0.0,0.0,0.0,,0.0
12312000,,0.0,0.0,0.0,0.0,,0.0
12313000,,0.0,0.0,0.0,0.0,,0.0
12314000,,0.0,0.0,0.0,0.0,,0.0
12315000,,0.0,0.0,0.0,0.0,,0.0
12316000,,0.0,0.0,0.0,0.0,,0.0
12316001,,0.0,0.0,0.0,0.0,,0.0
12316002,,0.0,0.0,0.0,0.0,,0.0
12318000,,0.0,0.0,0.0,0.0,,0.0
12319000,,0.0,0.0,0.0,0.0,,0.0
12320000,,0.0,0.0,0.0,0.0,,0.0
12323000,,0.0,0.0,0.0,0.0,,0.0
12324000,,0.0,0.0,0.0,0.0,,0.0
12324001,,0.0,0.0,0.0,0.0,,0.0
12325000,,0.0,0.0,0.0,0.0,,0.0
12326000,,0.0,0.0,0.0,0.0,,0.0
12327000,,0.0,0.0,0.0,0.0,,0.0
12327001,,0.0,0.0,0.0,0.0,,0.0
12328000,,0.0,0.0,0.0,0.0,,0.0
12329000,,0.0,0.0,0.0,0.0,,0.0
12330000,,0.0,0.0,0.0,0.0,,0.0
12331000,,0.0,0.0,0.0,0.0,,0.0
12332000,,0.0,0.0,0.0,0.0,,0.0
12332001,,0.0,0.0,0.0,0.0,,0.0
12333000,,0.0,0.0,0.0,0.0,,0.0
12334000,,0.0,0.0,0.0,0.0,,0.0
12335000,,0.0,0.0,0.0,0.0,,0.0
12335001,,0.0,0.0,0.0,0.0,,0.0
12336000,,0.0,0.0,0.0,0.0,,0.0
12337000,,0.0,0.0,0.0,0.0,,0.0
12338000,,0.0,0.0,0.0,0.0,,0.0
12339000,,0.0,0.0,0.0,0.0,,0.0
12340000,,0.0,0.0,0.0,0.0,,0.0
12341000,,0.0,0.0,0.0,0.0,,0.0
12342000,,0.0,0.0,0.0,0.0,,0.0
12343000,,0.0,0.0,0.0,0.0,,0.0
12344001,,0.0,0.0,0.0,0.0,,0.0
12345000,,0.0,0.0,0.0,0.0,,0.0
12346000,,0.0,0.0,0.0,0.0,,0.0
12347001,,0.0,0.0,0.0,0.0,,0.0
12348000,,0.0,0.0,0.0,0.0,,0.0
12348001,,0.0,0.0,0.0,0.0,,0.0
12349000,,0.0,0.0,0.0,0.0,,0.0
12350000,,0.0,0.0,0.0,0.0,,0.0
12351000,,0.0,0.0,0.0,0.0,,0.0
12352000,,0.0,0.0,0.0,0.0,,0.0
12353000,,0.0,0.0,0.0,0.0,,0.0
12354000,,0.0,0.0,0.0,0.0,,0.0
12355000,,0.0,0.0,0.0,0.0,,0.0
12356000,,0.0,0.0,0.0,0.0,,0.0
12357000,,0.0,0.0,0.0,0.0,,0.0
12358000,,0.0,0.0,0.0,0.0,,0.0
12361000,,0.0,0.0,0.0,0.0,,0.0
12362000,,0.0,0.0,0.0,0.0,,0.0
12363000,,0.0,0.0,0.0,0.0,,0.0
12364000,,0.0,0.0,0.0,0.0,,0.0
12364001,,0.0,0.0,0.0,0.0,,0.0
12368000,,0.0,0.0,0.0,0.0,,0.0
12369001,,0.0,0.0,0.0,0.0,,0.0
12370001,,0.0,0.0,0.0,0.0,,0.0
12371000,,0.0,0.0,0.0,0.0,,0.0
12372001,,0.0,0.0,0.0,0.0,,0.0
12373000,,0.0,0.0,0.0,0.0,,0.0
12374000,,0.0,0.0,0.0,0.0,,0.0
12375000,,0.0,0.0,0.0,0.0,,0.0
12375001,,0.0,0.0,0.0,0.0,,0.0
12375002,,0.0,0.0,0.0,0.0,,0.0
12377000,,0.0,0.0,0.0,0.0,,0.0
12379000,,0.0,0.0,0.0,0.0,,0.0
12380000,,0.0,0.0,0.0,0.0,,0.0
12381000,,0.0,0.0,0.0,0.0,,0.0
12382000,,0.0,0.0,0.0,0.0,,0.0
12383000,,0.0,0.0,0.0,0.0,,0.0
12384000,,0.0,0.0,0.0,0.0,,0.0
12385000,,0.0,0.0,0.0,0.0,,0.0
12386000,,0.0,0.0,0.0,0.0,,0.0
12387000,,0.0,0.0,0.0,0.0,,0.0
12388000,,0.0,0.0,0.0,0.0,,0.0
12389001,,0.0,0.0,0.0,0.0,,0.0
12390000,,0.0,0.0,0.0,0.0,,0.0
12391000,,0.0,0.0,0.0,0.0,,0.0
12392000,,0.0,0.0,0.0,0.0,,0.0
12393000,,0.0,0.0,0.0,0.0,,0.0
12394000,,0.0,0.0,0.0,0.0,,0.0
12395001,,0.0,0.0,0.0,0.0,,0.0
12396000,,0.0,0.0,0.0,0.0,,0.0
12396001,,0.0,0.0,0.0,0.0,,0.0
12397000,,0.0,0.0,0.0,0.0,,0.0
12398000,,0.0,0.0,0.0,0.0,,0.0
12399000,,0.0,0.0,0.0,0.0,,0.0
12400000,,0.0,0.0,0.0,0.0,,0.0
12401000,,0.0,0.0,0.0,0.0,,0.0
12402000,,0.0,0.0,0.0,0.0,,0.0
12404000,,0.0,0.0,0.0,0.0,,0.0
12405000,,0.0,0.0,0.0,0.0,,0.0
12406000,,0.0,0.0,0.0,0.0,,0.0
12408000,,0.0,0.0,0.0,0.0,,0.0
12409000,,0.0,0.0,0.0,0.0,,0.0
12410000,,0.0,0.0,0.0,0.0,,0.0
12410001,,0.0,0.0,0.0,0.0,,0.0
12411000,,0.0,0.0,0.0,0.0,,0.0
12411001,,0.0,0.0,0.0,0.0,,0.0
12411002,,0.0,0.0,0.0,0.0,,0.0
12412000,,0.0,0.0,0.0,0.0,,0.0
12413000,,0.0,0.0,0.0,0.0,,0.0
12414000,,0.0,0.0,0.0,0.0,,0.0
12415000,,0.0,0.0,0.0,0.0,,0.0
12416000,,0.0,0.0,0.0,0.0,,0.0
12418000,,0.0,0.0,0.0,0.0,,0.0
12419000,,0.0,0.0,0.0,0.0,,0.0
12420000,,0.0,0.0,0.0,0.0,,0.0
12421000,,0.0,0.0,0.0,0.0,,0.0
12422000,,0.0,0.0,0.0,0.0,,0.0
12423000,,0.0,0.0,0.0,0.0,,0.0
12424000,,0.0,0.0,0.0,0.0,,0.0
12425000,,0.0,0.0,0.0,0.0,,0.0
12426000,,0.0,0.0,0.0,0.0,,0.0
12427000,,0.0,0.0,0.0,0.0,,0.0
12428000,,0.0,0.0,0.0,0.0,,0.0
12429000,,0.0,0.0,0.0,0.0,,0.0
12430000,,0.0,0.0,0.0,0.0,,0.0
12431000,,0.0,0.0,0.0,0.0,,0.0
12432000,,0.0,0.0,0.0,0.0,,0.0
12433000,,0.0,0.0,0.0,0.0,,0.0
12434000,,0.0,0.0,0.0,0.0,,0.0
12435000,,0.0,0.0,0.0,0.0,,0.0
12436000,,0.0,0.0,0.0,0.0,,0.0
12437000,,0.0,0.0,0.0,0.0,,0.0
12438000,,0.0,0.0,0.0,0.0,,0.0
12438001,,0.0,0.0,0.0,0.0,,0.0
12438002,,0.0,0.0,0.0,0.0,,0.0
12439000,,0.0,0.0,0.0,0.0,,0.0
12441000,,0.0,0.0,0.0,0.0,,0.0
12442000,,0.0,0.0,0.0,0.0,,0.0
12443000,,0.0,0.0,0.0,0.0,,0.0
12444000,,0.0,0.0,0.0,0.0,,0.0
12444001,,0.0,0.0,0.0,0.0,,0.0
12444002,,0.0,0.0,0.0,0.0,,0.0
12444003,,0.0,0.0,0.0,0.0,,0.0
12444004,,0.0,0.0,0.0,0.0,,0.0
12444005,,0.0,0.0,0.0,0.0,,0.0
12444006,,0.0,0.0,0.0,0.0,,0.0
12444007,,0.0,0.0,0.0,0.0,,0.0
12444008,,0.0,0.0,0.0,0.0,,0.0
12444009,,0.0,0.0,0.0,0.0,,0.0
12445001,,0.0,0.0,0.0,0.0,,0.0
12446000,,0.0,0.0,0.0,0.0,,0.0
12447000,,0.0,0.0,0.0,0.0,,0.0
12448000,,0.0,0.0,0.0,0.0,,0.0
12450000,,0.0,0.0,0.0,0.0,,0.0
12450001,,0.0,0.0,0.0,0.0,,0.0
12451000,,0.0,0.0,0.0,0.0,,0.0
12451001,,0.0,0.0,0.0,0.0,,0.0
12452000,,0.0,0.0,0.0,0.0,,0.0
12453000,,0.0,0.0,0.0,0.0,,0.0
12454000,,0.0,0.0,0.0,0.0,,0.0
12457000,,0.0,0.0,0.0,0.0,,0.0
12458000,,0.0,0.0,0.0,0.0,,0.0
12459000,,0.0,0.0,0.0,0.0,,0.0
12461000,,0.0,0.0,0.0,0.0,,0.0
12462000,,0.0,0.0,0.0,0.0,,0.0
12463000,,0.0,0.0,0.0,0.0,,0.0
12463001,,0.0,0.0,0.0,0.0,,0.0
12463002,,0.0,0.0,0.0,0.0,,0.0
12463003,,0.0,0.0,0.0,0.0,,0.0
12463004,,0.0,0.0,0.0,0.0,,0.0
12464001,,0.0,0.0,0.0,0.0,,0.0
12465000,,0.0,0.0,0.0,0.0,,0.0
12466000,,0.0,0.0,0.0,0.0,,0.0
12467000,,0.0,0.0,0.0,0.0,,0.0
12468000,,0.0,0.0,0.0,0.0,,0.0
12469000,,0.0,0.0,0.0,0.0,,0.0
12470000,,0.0,0.0,0.0,0.0,,0.0
12471000,,0.0,0.0,0.0,0.0,,0.0
12471001,,0.0,0.0,0.0,0.0,,0.0
12471002,,0.0,0.0,0.0,0.0,,0.0
12471003,,0.0,0.0,0.0,0.0,,0.0
12471004,,0.0,0.0,0.0,0.0,,0.0
12471005,,0.0,0.0,0.0,0.0,,0.0
12473000,,0.0,0.0,0.0,0.0,,0.0
12473001,,0.0,0.0,0.0,0.0,,0.0
12473002,,0.0,0.0,0.0,0.0,,0.0
12474001,,0.0,0.0,0.0,0.0,,0.0
12475001,,0.0,0.0,0.0,0.0,,0.0
12476000,,0.0,0.0,0.0,0.0,,0.0
12477000,,0.0,0.0,0.0,0.0,,0.0
12478000,,0.0,0.0,0.0,0.0,,0.0
12479000,,0.0,0.0,0.0,0.0,,0.0
12479001,,0.0,0.0,0.0,0.0,,0.0
12480000,,0.0,0.0,0.0,0.0,,0.0
12481000,,0.0,0.0,0.0,0.0,,0.0
12482000,,0.0,0.0,0.0,0.0,,0.0
12483000,,0.0,0.0,0.0,0.0,,0.0
12484000,,0.0,0.0,0.0,0.0,,0.0
12485000,,0.0,0.0,0.0,0.0,,0.0
12487000,,0.0,0.0,0.0,0.0,,0.0
12488000,,0.0,0.0,0.0,0.0,,0.0
12489000,,0.0,0.0,0.0,0.0,,0.0
12491000,,0.0,0.0,0.0,0.0,,0.0
12492000,,0.0,0.0,0.0,0.0,,0.0
12493000,,0.0,0.0,0.0,0.0,,0.0
12494000,,0.0,0.0,0.0,0.0,,0.0
12495000,,0.0,0.0,0.0,0.0,,0.0
12496000,,0.0,0.0,0.0,0.0,,0.0
12499000,,0.0,0.0,0.0,0.0,,0.0
12499001,,0.0,0.0,0.0,0.0,,0.0
12499002,,0.0,0.0,0.0,0.0,,0.0
12500000,,0.0,0.0,0.0,0.0,,0.0
12501000,,0.0,0.0,0.0,0.0,,0.0
12502000,,0.0,0.0,0.0,0.0,,0.0
12503000,,0.0,0.0,0.0,0.0,,0.0
12504000,,0.0,0.0,0.0,0.0,,0.0
12505000,,0.0,0.0,0.0,0.0,,0.0
12507000,,0.0,0.0,0.0,0.0,,0.0
12508000,,0.0,0.0,0.0,0.0,,0.0
12508001,,0.0,0.0,0.0,0.0,,0.0
12509000,,0.0,0.0,0.0,0.0,,0.0
12509001,,0.0,0.0,0.0,0.0,,0.0
12510000,,0.0,0.0,0.0,0.0,,0.0
12512001,,0.0,0.0,0.0,0.0,,0.0
12513000,,0.0,0.0,0.0,0.0,,0.0
12514001,,0.0,0.0,0.0,0.0,,0.0
12515000,,0.0,0.0,0.0,0.0,,0.0
12517000,,0.0,0.0,0.0,0.0,,0.0
12518000,,0.0,0.0,0.0,0.0,,0.0
12519000,,0.0,0.0,0.0,0.0,,0.0
12520001,,0.0,0.0,0.0,0.0,,0.0
12522000,,0.0,0.0,0.0,0.0,,0.0
12524000,,0.0,0.0,0.0,0.0,,0.0
12526001,,0.0,0.0,0.0,0.0,,0.0
12527000,,0.0,0.0,0.0,0.0,,0.0
12530000,,0.0,0.0,0.0,0.0,,0.0
12531000,,0.0,0.0,0.0,0.0,,0.0
12532000,,0.0,0.0,0.0,0.0,,0.0
12534000,,0.0,0.0,0.0,0.0,,0.0
12534001,,0.0,0.0,0.0,0.0,,0.0
12535000,,0.0,0.0,0.0,0.0,,0.0
12537000,,0.0,0.0,0.0,0.0,,0.0
12538000,,0.0,0.0,0.0,0.0,,0.0
12540001,,0.0,0.0,0.0,0.0,,0.0
12542001,,0.0,0.0,0.0,0.0,,0.0
12544000,,0.0,0.0,0.0,0.0,,0.0
12545000,,0.0,0.0,0.0,0.0,,0.0
12548000,,0.0,0.0,0.0,0.0,,0.0
12549000,,0.0,0.0,0.0,0.0,,0.0
12550000,,0.0,0.0,0.0,0.0,,0.0
12551000,,0.0,0.0,0.0,0.0,,0.0
12552000,,0.0,0.0,0.0,0.0,,0.0
12553000,,0.0,0.0,0.0,0.0,,0.0
12554000,,0.0,0.0,0.0,0.0,,0.0
12555000,,0.0,0.0,0.0,0.0,,0.0
12556000,,0.0,0.0,0.0,0.0,,0.0
12557000,,0.0,0.0,0.0,0.0,,0.0
12558000,,0.0,0.0,0.0,0.0,,0.0
12563000,,0.0,0.0,0.0,0.0,,0.0
12564000,,0.0,0.0,0.0,0.0,,0.0
12565000,,0.0,0.0,0.0,0.0,,0.0
12566000,,0.0,0.0,0.0,0.0,,0.0
12567000,,0.0,0.0,0.0,0.0,,0.0
12568000,,0.0,0.0,0.0,0.0,,0.0
12569000,,0.0,0.0,0.0,0.0,,0.0
12570000,,0.0,0.0,0.0,0.0,,0.0
12572000,,0.0,0.0,0.0,0.0,,0.0
12573000,,0.0,0.0,0.0,0.0,,0.0
12574000,,0.0,0.0,0.0,0.0,,0.0
12575000,,0.0,0.0,0.0,0.0,,0.0
12576000,,0.0,0.0,0.0,0.0,,0.0
12577000,,0.0,0.0,0.0,0.0,,0.0
12578000,,0.0,0.0,0.0,0.0,,0.0
12579000,,0.0,0.0,0.0,0.0,,0.0
12580000,,0.0,0.0,0.0,0.0,,0.0
12581000,,0.0,0.0,0.0,0.0,,0.0
12582000,,0.0,0.0,0.0,0.0,,0.0
12583000,,0.0,0.0,0.0,0.0,,0.0
12585000,,0.0,0.0,0.0,0.0,,0.0
12586000,,0.0,0.0,0.0,0.0,,0.0
12587000,,0.0,0.0,0.0,0.0,,0.0
12588000,,0.0,0.0,0.0,0.0,,0.0
12589000,,0.0,0.0,0.0,0.0,,0.0
12590000,,0.0,0.0,0.0,0.0,,0.0
12591000,,0.0,0.0,0.0,0.0,,0.0
12592000,,0.0,0.0,0.0,0.0,,0.0
12593000,,0.0,0.0,0.0,0.0,,0.0
12594000,,0.0,0.0,0.0,0.0,,0.0
12594001,,0.0,0.0,0.0,0.0,,0.0
12595000,,0.0,0.0,0.0,0.0,,0.0
12596000,,0.0,0.0,0.0,0.0,,0.0
12597000,,0.0,0.0,0.0,0.0,,0.0
12598000,0.0,0.0,0.0,0.46,0.46,0.46,0.003
12599000,,0.0,0.0,0.0,0.0,,0.0
12600000,0.0,0.0,0.0,0.0,0.46,0.767,0.002
12601000,,0.0,0.0,0.0,0.0,,0.0
12603000,0.0,0.0,0.0,0.56,0.56,0.56,0.004
12604000,,0.0,0.0,0.0,0.0,,0.0
12605000,,0.0,0.0,0.0,0.0,,0.0
12606000,,0.0,0.0,0.0,0.0,,0.0
12607000,,0.0,0.0,0.0,0.0,,0.0
12608000,,0.0,0.0,0.0,0.0,,0.0
12610000,,0.0,0.0,0.0,0.0,,0.0
12610001,,0.0,0.0,0.0,0.0,,0.0
12611000,,0.0,0.0,0.0,0.0,,0.0
12612000,,0.0,0.0,0.0,0.0,,0.0
12613000,,0.0,0.0,0.0,0.0,,0.0
12614000,,0.0,0.0,0.0,0.0,,0.0
12615000,,0.0,0.0,0.0,0.0,,0.0
12616000,,0.0,0.0,0.0,0.0,,0.0
12618000,0.0,0.0,0.0,0.46,0.46,0.46,0.003
12619000,,0.0,0.0,0.0,0.0,,0.0
12620000,,0.0,0.0,0.0,0.0,,0.0
12621000,,0.0,0.0,0.0,0.0,,0.0
12622000,,0.0,0.0,0.0,0.0,,0.0
12624000,,0.0,0.0,0.0,0.0,,0.0
12624001,,0.0,0.0,0.0,0.0,,0.0
12624002,,0.0,0.0,0.0,0.0,,0.0
12624003,,0.0,0.0,0.0,0.0,,0.0
12624004,,0.0,0.0,0.0,0.0,,0.0
12624005,,0.0,0.0,0.0,0.0,,0.0
12625000,,0.0,0.0,0.0,0.0,,0.0
12626000,,0.0,0.0,0.0,0.0,,0.0
12628000,,0.0,0.0,0.0,0.0,,0.0
12629001,,0.0,0.0,0.0,0.0,,0.0
12630000,,0.0,0.0,0.0,0.0,,0.0
12631000,,0.0,0.0,0.0,0.0,,0.0
12632000,,0.0,0.0,0.0,0.0,,0.0
12633000,,0.0,0.0,0.0,0.0,,0.0
12634000,,0.0,0.0,0.0,0.0,,0.0
12635000,,0.0,0.0,0.0,0.0,,0.0
12637000,,0.0,0.0,0.0,0.0,,0.0
12639000,,0.0,0.0,0.0,0.0,,0.0
12641000,,0.0,0.0,0.0,0.0,,0.0
12642000,,0.0,0.0,0.0,0.0,,0.0
12643000,,0.0,0.0,0.0,0.0,,0.0
12644001,,0.0,0.0,0.0,0.0,,0.0
12645000,,0.0,0.0,0.0,0.0,,0.0
12646001,,0.0,0.0,0.0,0.0,,0.0
12647001,,0.0,0.0,0.0,0.0,,0.0
12648001,,0.0,0.0,0.0,0.0,,0.0
12649001,,0.0,0.0,0.0,0.0,,0.0
12650000,,0.0,0.0,0.0,0.0,,0.0
12651001,,0.0,0.0,0.0,0.0,,0.0
12652000,,0.0,0.0,0.0,0.0,,0.0
12653001,,0.0,0.0,0.0,0.0,,0.0
12654001,,0.0,0.0,0.0,0.0,,0.0
12655000,,0.0,0.0,0.0,0.0,,0.0
12656001,,0.0,0.0,0.0,0.0,,0.0
12657000,,0.0,0.0,0.0,0.0,,0.0
12658000,,0.0,0.0,0.0,0.0,,0.0
12659000,,0.0,0.0,0.0,0.0,,0.0
12660000,,0.0,0.0,0.0,0.0,,0.0
12661000,,0.0,0.0,0.0,0.0,,0.0
12662000,,0.0,0.0,0.0,0.0,,0.0
12663000,,0.0,0.0,0.0,0.0,,0.0
12664001,,0.0,0.0,0.0,0.0,,0.0
12666001,,0.0,0.0,0.0,0.0,,0.0
12667001,,0.0,0.0,0.0,0.0,,0.0
12668000,,0.0,0.0,0.0,0.0,,0.0
12669000,,0.0,0.0,0.0,0.0,,0.0
12670001,,0.0,0.0,0.0,0.0,,0.0
12671000,,0.0,0.0,0.0,0.0,,0.0
12672000,,0.0,0.0,0.0,0.0,,0.0
12673000,,0.0,0.0,0.0,0.0,,0.0
12674000,,0.0,0.0,0.0,0.0,,0.0
12675000,,0.0,0.0,0.0,0.0,,0.0
12676000,,0.0,0.0,0.0,0.0,,0.0
12677000,,0.0,0.0,0.0,0.0,,0.0
12678001,,0.0,0.0,0.0,0.0,,0.0
12679000,,0.0,0.0,0.0,0.0,,0.0
12680001,,0.0,0.0,0.0,0.0,,0.0
12681000,,0.0,0.0,0.0,0.0,,0.0
12682000,,0.0,0.0,0.0,0.0,,0.0
12683000,,0.0,0.0,0.0,0.0,,0.0
12684000,,0.0,0.0,0.0,0.0,,0.0
12685000,,0.0,0.0,0.0,0.0,,0.0
12686000,,0.0,0.0,0.0,0.0,,0.0
12687000,,0.0,0.0,0.0,0.0,,0.0
12688000,,0.0,0.0,0.0,0.0,,0.0
12689000,,0.0,0.0,0.0,0.0,,0.0
12690000,,0.0,0.0,0.0,0.0,,0.0
12691000,,0.0,0.0,0.0,0.0,,0.0
12693000,,0.0,0.0,0.0,0.0,,0.0
12694001,,0.0,0.0,0.0,0.0,,0.0
12695000,,0.0,0.0,0.0,0.0,,0.0
12698000,,0.0,0.0,0.0,0.0,,0.0
12699000,,0.0,0.0,0.0,0.0,,0.0
12700000,,0.0,0.0,0.0,0.0,,0.0
12701000,,0.0,0.0,0.0,0.0,,0.0
12702000,,0.0,0.0,0.0,0.0,,0.0
12703000,,0.0,0.0,0.0,0.0,,0.0
12704000,,0.0,0.0,0.0,0.0,,0.0
12705000,,0.0,0.0,0.0,0.0,,0.0
12706000,,0.0,0.0,0.0,0.0,,0.0
12707000,,0.0,0.0,0.0,0.0,,0.0
12708000,,0.0,0.0,0.0,0.0,,0.0
12711001,,0.0,0.0,0.0,0.0,,0.0
12712000,,0.0,0.0,0.0,0.0,,0.0
12713000,,0.0,0.0,0.0,0.0,,0.0
12714000,,0.0,0.0,0.0,0.0,,0.0
12715000,,0.0,0.0,0.0,0.0,,0.0
12716000,,0.0,0.0,0.0,0.0,,0.0
12717000,,0.0,0.0,0.0,0.0,,0.0
12718000,,0.0,0.0,0.0,0.0,,0.0
12719000,,0.0,0.0,0.0,0.0,,0.0
12720000,,0.0,0.0,0.0,0.0,,0.0
12722000,,0.0,0.0,0.0,0.0,,0.0
12723000,,0.0,0.0,0.0,0.0,,0.0
12724000,,0.0,0.0,0.0,0.0,,0.0
12725000,,0.0,0.0,0.0,0.0,,0.0
12727000,,0.0,0.0,0.0,0.0,,0.0
12728000,,0.0,0.0,0.0,0.0,,0.0
12729000,,0.0,0.0,0.0,0.0,,0.0
12730001,,0.0,0.0,0.0,0.0,,0.0
12731000,,0.0,0.0,0.0,0.0,,0.0
12732000,,0.0,0.0,0.0,0.0,,0.0
12733000,,0.0,0.0,0.0,0.0,,0.0
12734000,,0.0,0.0,0.0,0.0,,0.0
12735000,,0.0,0.0,0.0,0.0,,0.0
12739001,,0.0,0.0,0.0,0.0,,0.0
12740000,,0.0,0.0,0.0,0.0,,0.0
12741000,,0.0,0.0,0.0,0.0,,0.0
12742000,,0.0,0.0,0.0,0.0,,0.0
12745000,,0.0,0.0,0.0,0.0,,0.0
12746000,,0.0,0.0,0.0,0.0,,0.0
12747000,,0.0,0.0,0.0,0.0,,0.0
12748000,,0.0,0.0,0.0,0.0,,0.0
12749000,,0.0,0.0,0.0,0.0,,0.0
12749001,,0.0,0.0,0.0,0.0,,0.0
12750000,,0.0,0.0,0.0,0.0,,0.0
12751000,,0.0,0.0,0.0,0.0,,0.0
12752000,,0.0,0.0,0.0,0.0,,0.0
12753000,,0.0,0.0,0.0,0.0,,0.0
12754000,,0.0,0.0,0.0,0.0,,0.0
12755000,,0.0,0.0,0.0,0.0,,0.0
12756000,,0.0,0.0,0.0,0.0,,0.0
12762003,,0.0,0.0,0.0,0.0,,0.0
12768000,,0.0,0.0,0.0,0.0,,0.0
12768001,,0.0,0.0,0.0,0.0,,0.0
12769001,,0.0,0.0,0.0,0.0,,0.0
12770000,,0.0,0.0,0.0,0.0,,0.0
12772000,,0.0,0.0,0.0,0.0,,0.0
12774000,,0.0,0.0,0.0,0.0,,0.0
12781000,,0.0,0.0,0.0,0.0,,0.0
12781001,,0.0,0.0,0.0,0.0,,0.0
12786000,,0.0,0.0,0.0,0.0,,0.0
12787000,,0.0,0.0,0.0,0.0,,0.0
12789000,,0.0,0.0,0.0,0.0,,0.0
12790000,,0.0,0.0,0.0,0.0,,0.0
12791000,,0.0,0.0,0.0,0.0,,0.0
12792000,,0.0,0.0,0.0,0.0,,0.0
12792001,,0.0,0.0,0.0,0.0,,0.0
12793000,,0.0,0.0,0.0,0.0,,0.0
12794000,,0.0,0.0,0.0,0.0,,0.0
12795000,,0.0,0.0,0.0,0.0,,0.0
12795001,,0.0,0.0,0.0,0.0,,0.0
12795002,,0.0,0.0,0.0,0.0,,0.0
12796000,,0.0,0.0,0.0,0.0,,0.0
12797000,,0.0,0.0,0.0,0.0,,0.0
12798000,,0.0,0.0,0.0,0.0,,0.0
12799000,,0.0,0.0,0.0,0.0,,0.0
12800000,,0.0,0.0,0.0,0.0,,0.0
12801000,,0.0,0.0,0.0,0.0,,0.0
12802000,,0.0,0.0,0.0,0.0,,0.0
12804000,,0.0,0.0,0.0,0.0,,0.0
12805000,,0.0,0.0,0.0,0.0,,0.0
12806000,,0.0,0.0,0.0,0.0,,0.0
12808000,,0.0,0.0,0.0,0.0,,0.0
12809000,,0.0,0.0,0.0,0.0,,0.0
12810000,,0.0,0.0,0.0,0.0,,0.0
