xid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
3469,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3025,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3177,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3180,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3105,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3844,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2909,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3176,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2956,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3737,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2971,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3856,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2991,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3761,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3272,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3274,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3303,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3857,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3379,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3299,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3273,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3271,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3301,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3302,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3858,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3269,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3270,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3308,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3865,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3629,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3493,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3268,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3267,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3165,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
475,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3310,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3216,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3698,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3083,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3512,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3078,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3309,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3699,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3394,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3706,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2972,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3465,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3107,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3916,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3119,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3312,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3867,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2989,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3306,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3164,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3313,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3513,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3307,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3764,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2990,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3509,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3108,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
488,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3727,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3189,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3829,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3743,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3120,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3143,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3186,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3626,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3511,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2977,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3705,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3215,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3076,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3109,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3388,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3389,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3643,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2911,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3636,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3095,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3331,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3655,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3605,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3056,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3893,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3220,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3117,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3116,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2988,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3860,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2976,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3641,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3115,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3212,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3118,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3214,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2942,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2943,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2944,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3096,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3156,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2984,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3155,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3703,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3704,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2940,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3861,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2923,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3752,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3780,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3147,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2982,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3758,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2938,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3884,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3678,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3679,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3628,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2906,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3074,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3792,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3873,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2985,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3842,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2934,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3731,339.3699951171875,339.7200012207031,339.9800109863281,341.97357177734375
3785,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3846,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3805,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3782,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3152,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3053,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2980,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3304,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3072,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3675,339.3699951171875,339.7200012207031,341.989990234375,342.048828125
3230,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3652,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2979,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3086,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3423,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3131,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3163,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3142,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3211,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3900,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3879,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3923,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3430,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3501,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3603,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3496,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3604,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3500,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3092,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3726,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3843,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3429,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3802,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3898,341.6727600097656,341.9427795410156,342.10565185546875,342.1656494140625
3788,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3193,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2939,339.3699951171875,342.0115966796875,342.1716003417969,342.2315979003906
3809,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3883,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
477,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2983,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2941,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3869,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3414,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3787,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
476,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3890,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3817,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3104,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3242,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3209,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3808,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
480,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3901,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3891,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
482,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3499,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3925,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2981,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3784,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
483,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3213,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3187,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3157,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3931,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3431,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3077,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3897,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3136,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3677,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3432,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3778,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3530,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3660,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3917,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3006,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
485,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3033,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3498,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3198,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3924,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3766,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3899,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
486,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
487,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3793,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3791,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3070,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3007,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3057,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
490,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2945,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3433,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
3068,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
2927,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
489,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3854,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
491,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
492,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3168,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3134,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3596,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3073,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3004,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
493,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
494,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
497,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
495,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
496,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3167,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3631,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3154,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2932,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
499,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
502,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3630,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
503,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
504,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
3882,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
506,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
507,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
508,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
509,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
510,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
511,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
3526,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
3757,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
518,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
520,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
521,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
522,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
523,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
524,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
525,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
527,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
529,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
530,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
531,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
532,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
533,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
534,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
535,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
536,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
537,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
538,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
539,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
540,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
541,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
542,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
545,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
550,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
551,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
552,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
553,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
554,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
555,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
556,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
559,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
560,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
561,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
562,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
565,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
566,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
567,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
568,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
569,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
576,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
581,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
582,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
583,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
592,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
596,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
597,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
600,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
601,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
603,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
604,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
609,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
610,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
614,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
615,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
619,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
623,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
624,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
625,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
626,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
630,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
632,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
642,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
647,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
648,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
659,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
662,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
663,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
664,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
666,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
670,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
677,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
678,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
680,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
682,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
691,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
693,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
694,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
695,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
698,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
703,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
705,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
706,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
707,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
728,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
733,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
736,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
737,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
738,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
741,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
742,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
743,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
744,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
745,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
746,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
747,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
748,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
749,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
750,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
751,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
752,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
753,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
754,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
755,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
756,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
757,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
758,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
759,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
761,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
763,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
764,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
765,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
766,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
767,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
768,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
769,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
771,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
772,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
775,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
777,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
779,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
780,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
781,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
782,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
783,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
787,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
788,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
790,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
791,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
792,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
793,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
794,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
795,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
796,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
797,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
799,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
800,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
801,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
802,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
803,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
804,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
806,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
807,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
809,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
810,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
811,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
812,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
813,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
