xid,0.2,0.05,0.01,0.005,0.002,0.0,ead
1330,,0.0,0.0,0.0,0.0,,0.0
1331,,0.0,0.0,0.0,0.0,,0.0
1340,,0.0,0.0,0.0,0.0,,0.0
1342,,0.0,0.0,0.0,0.0,,0.0
1356,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1359,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1372,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1385,,0.0,0.0,0.0,0.0,,0.0
1386,,0.0,0.0,0.0,0.0,,0.0
1392,,0.0,0.0,0.0,0.0,,0.0
1393,,0.0,0.0,0.0,0.0,,0.0
1409,,0.0,0.0,0.0,0.0,,0.0
1415,,0.0,0.0,0.0,0.0,,0.0
1418,,0.0,0.0,0.0,0.0,,0.0
1420,,0.0,0.0,0.0,0.0,,0.0
1422,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1424,,0.0,0.0,0.0,0.0,,0.0
1437,,0.0,0.0,0.0,0.0,,0.0
1449,,0.0,0.0,0.0,0.0,,0.0
1469,,0.0,0.0,0.0,0.0,,0.0
1472,,0.0,0.0,0.0,0.0,,0.0
1484,,0.0,0.0,0.0,0.0,,0.0
1485,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1512,,0.0,0.0,0.0,0.0,,0.0
1528,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1529,,0.0,0.0,0.0,0.0,,0.0
1534,,0.0,0.0,0.0,0.0,,0.0
1535,,0.0,0.0,0.0,0.0,,0.0
1551,,0.0,0.0,0.0,0.0,,0.0
1556,,0.0,0.0,0.0,0.0,,0.0
1564,,0.0,0.0,0.0,0.0,,0.0
1565,0.0,0.0,1.0,1.0,1.0,1.0,0.03
1566,,0.0,0.0,0.0,0.0,,0.0
1567,,0.0,0.0,0.0,0.0,,0.0
1571,,0.0,0.0,0.0,0.0,,0.0
1575,,0.0,0.0,0.0,0.0,,0.0
1592,0.0,0.0,1.0,1.0,1.0,1.0,0.03
1597,,0.0,0.0,0.0,0.0,,0.0
1598,,0.0,0.0,0.0,0.0,,0.0
1601,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1602,,0.0,0.0,0.0,0.0,,0.0
1612,,0.0,0.0,0.0,0.0,,0.0
1613,,0.0,0.0,0.0,0.0,,0.0
1614,,0.0,0.0,0.0,0.0,,0.0
1615,,0.0,0.0,0.0,0.0,,0.0
1625,0.0,0.0,1.0,1.0,1.0,1.0,0.03
1626,0.0,0.0,0.0,0.0,1.0,1.667,0.004
1631,,0.0,0.0,0.0,0.0,,0.0
1640,,0.0,0.0,0.0,0.0,,0.0
1642,,0.0,0.0,0.0,0.0,,0.0
1643,0.0,0.0,0.0,1.0,1.0,1.0,0.008
1644,,0.0,0.0,0.0,0.0,,0.0
1646,,0.0,0.0,0.0,0.0,,0.0
1647,,0.0,0.0,0.0,0.0,,0.0
1653,,0.0,0.0,0.0,0.0,,0.0
1654,,0.0,0.0,0.0,0.0,,0.0
1661,,0.0,0.0,0.0,0.0,,0.0
1664,,0.0,0.0,0.0,0.0,,0.0
1669,,0.0,0.0,0.0,0.0,,0.0
1679,,0.0,0.0,0.0,0.0,,0.0
1684,,0.0,0.0,0.0,0.0,,0.0
1685,,0.0,0.0,0.0,0.0,,0.0
1692,,0.0,0.0,0.0,0.0,,0.0
1695,,0.0,0.0,0.0,0.0,,0.0
1700,,0.0,0.0,0.0,0.0,,0.0
1714,,0.0,0.0,0.0,0.0,,0.0
1715,,0.0,0.0,0.0,0.0,,0.0
1716,,0.0,0.0,0.0,0.0,,0.0
1718,,0.0,0.0,0.0,0.0,,0.0
1723,,0.0,0.0,0.0,0.0,,0.0
1724,,0.0,0.0,0.0,0.0,,0.0
1726,,0.0,0.0,0.0,0.0,,0.0
1728,,0.0,0.0,0.0,0.0,,0.0
1729,,0.0,0.0,0.0,0.0,,0.0
1736,,0.0,0.0,0.0,0.0,,0.0
1766,,0.0,0.0,0.0,0.0,,0.0
1774,,0.0,0.0,0.0,0.0,,0.0
1808,,0.0,0.0,0.0,0.0,,0.0
1819,,0.0,0.0,0.0,0.0,,0.0
1820,,0.0,0.0,0.0,0.0,,0.0
1838,,0.0,0.0,0.0,0.0,,0.0
1866,,0.0,0.0,0.0,0.0,,0.0
1916,,0.0,0.0,0.0,0.0,,0.0
1919,,0.0,0.0,0.0,0.0,,0.0
1934,,0.0,0.0,0.0,0.0,,0.0
1940,,0.0,0.0,0.0,0.0,,0.0
1946,,0.0,0.0,0.0,0.0,,0.0
1984,,0.0,0.0,0.0,0.0,,0.0
1998,,0.0,0.0,0.0,0.0,,0.0
2000,,0.0,0.0,0.0,0.0,,0.0
2010,,0.0,0.0,0.0,0.0,,0.0
2013,,0.0,0.0,0.0,0.0,,0.0
2035,,0.0,0.0,0.0,0.0,,0.0
2039,,0.0,0.0,0.0,0.0,,0.0
2044,,0.0,0.0,0.0,0.0,,0.0
2057,,0.0,0.0,0.0,0.0,,0.0
2061,,0.0,0.0,0.0,0.0,,0.0
2064,,0.0,0.0,0.0,0.0,,0.0
2068,,0.0,0.0,0.0,0.0,,0.0
2083,,0.0,0.0,0.0,0.0,,0.0
2087,,0.0,0.0,0.0,0.0,,0.0
2091,,0.0,0.0,0.0,0.0,,0.0
2108,,0.0,0.0,0.0,0.0,,0.0
2112,,0.0,0.0,0.0,0.0,,0.0
2123,,0.0,0.0,0.0,0.0,,0.0
2124,,0.0,0.0,0.0,0.0,,0.0
2135,,0.0,0.0,0.0,0.0,,0.0
2140,,0.0,0.0,0.0,0.0,,0.0
2141,,0.0,0.0,0.0,0.0,,0.0
2143,,0.0,0.0,0.0,0.0,,0.0
2152,,0.0,0.0,0.0,0.0,,0.0
2155,,0.0,0.0,0.0,0.0,,0.0
2159,,0.0,0.0,0.0,0.0,,0.0
2161,,0.0,0.0,0.0,0.0,,0.0
2167,0.0,0.0,0.0,0.0,1.0,1.667,0.004
2169,,0.0,0.0,0.0,0.0,,0.0
2170,,0.0,0.0,0.0,0.0,,0.0
2182,,0.0,0.0,0.0,0.0,,0.0
2184,,0.0,0.0,0.0,0.0,,0.0
2192,,0.0,0.0,0.0,0.0,,0.0
2194,0.0,0.0,0.0,0.0,1.0,1.667,0.004
2195,,0.0,0.0,0.0,0.0,,0.0
2196,,0.0,0.0,0.0,0.0,,0.0
2198,,0.0,0.0,0.0,0.0,,0.0
2200,,0.0,0.0,0.0,0.0,,0.0
2201,,0.0,0.0,0.0,0.0,,0.0
2204,,0.0,0.0,0.0,0.0,,0.0
2205,,0.0,0.0,0.0,0.0,,0.0
2206,0.0,0.0,0.0,0.0,1.0,1.667,0.004
2207,,0.0,0.0,0.0,0.0,,0.0
2209,,0.0,0.0,0.0,0.0,,0.0
2217,,0.0,0.0,0.0,0.0,,0.0
2218,,0.0,0.0,0.0,0.0,,0.0
2219,,0.0,0.0,0.0,0.0,,0.0
2220,,0.0,0.0,0.0,0.0,,0.0
2222,0.0,0.0,0.0,0.0,1.0,1.667,0.004
2223,,0.0,0.0,0.0,0.0,,0.0
2225,,0.0,0.0,0.0,0.0,,0.0
2226,,0.0,0.0,0.0,0.0,,0.0
2227,,0.0,0.0,0.0,0.0,,0.0
2228,,0.0,0.0,0.0,0.0,,0.0
2229,,0.0,0.0,0.0,0.0,,0.0
2230,,0.0,0.0,0.0,0.0,,0.0
2231,,0.0,0.0,0.0,0.0,,0.0
2234,,0.0,0.0,0.0,0.0,,0.0
2236,,0.0,0.0,0.0,0.0,,0.0
2238,,0.0,0.0,0.0,0.0,,0.0
2239,,0.0,0.0,0.0,0.0,,0.0
2243,,0.0,0.0,0.0,0.0,,0.0
2246,,0.0,0.0,0.0,0.0,,0.0
2255,,0.0,0.0,0.0,0.0,,0.0
2273,,0.0,0.0,0.0,0.0,,0.0
2281,,0.0,0.0,0.0,0.0,,0.0
2282,,0.0,0.0,0.0,0.0,,0.0
2284,,0.0,0.0,0.0,0.0,,0.0
2285,,0.0,0.0,0.0,0.0,,0.0
2286,,0.0,0.0,0.0,0.0,,0.0
2290,,0.0,0.0,0.0,0.0,,0.0
2291,,0.0,0.0,0.0,0.0,,0.0
2292,,0.0,0.0,0.0,0.0,,0.0
2298,,0.0,0.0,0.0,0.0,,0.0
2355,,0.0,0.0,0.0,0.0,,0.0
2362,,0.0,0.0,0.0,0.0,,0.0
2363,,0.0,0.0,0.0,0.0,,0.0
2365,,0.0,0.0,0.0,0.0,,0.0
2366,,0.0,0.0,0.0,0.0,,0.0
2368,,0.0,0.0,0.0,0.0,,0.0
2369,,0.0,0.0,0.0,0.0,,0.0
2370,,0.0,0.0,0.0,0.0,,0.0
2371,,0.0,0.0,0.0,0.0,,0.0
2372,,0.0,0.0,0.0,0.0,,0.0
2373,,0.0,0.0,0.0,0.0,,0.0
2375,,0.0,0.0,0.0,0.0,,0.0
2376,,0.0,0.0,0.0,0.0,,0.0
2377,,0.0,0.0,0.0,0.0,,0.0
2378,,0.0,0.0,0.0,0.0,,0.0
2379,,0.0,0.0,0.0,0.0,,0.0
2380,,0.0,0.0,0.0,0.0,,0.0
2381,,0.0,0.0,0.0,0.0,,0.0
2382,,0.0,0.0,0.0,0.0,,0.0
2384,,0.0,0.0,0.0,0.0,,0.0
2388,,0.0,0.0,0.0,0.0,,0.0
2389,,0.0,0.0,0.0,0.0,,0.0
2390,,0.0,0.0,0.0,0.0,,0.0
2391,,0.0,0.0,0.0,0.0,,0.0
2392,,0.0,0.0,0.0,0.0,,0.0
2394,,0.0,0.0,0.0,0.0,,0.0
2395,,0.0,0.0,0.0,0.0,,0.0
2396,,0.0,0.0,0.0,0.0,,0.0
2397,,0.0,0.0,0.0,0.0,,0.0
2398,,0.0,0.0,0.0,0.0,,0.0
2399,,0.0,0.0,0.0,0.0,,0.0
2400,,0.0,0.0,0.0,0.0,,0.0
2401,,0.0,0.0,0.0,0.0,,0.0
2402,,0.0,0.0,0.0,0.0,,0.0
2403,,0.0,0.0,0.0,0.0,,0.0
2404,,0.0,0.0,0.0,0.0,,0.0
2405,,0.0,0.0,0.0,0.0,,0.0
2406,,0.0,0.0,0.0,0.0,,0.0
2407,,0.0,0.0,0.0,0.0,,0.0
2408,,0.0,0.0,0.0,0.0,,0.0
2409,,0.0,0.0,0.0,0.0,,0.0
2410,,0.0,0.0,0.0,0.0,,0.0
2411,,0.0,0.0,0.0,0.0,,0.0
2412,,0.0,0.0,0.0,0.0,,0.0
2413,,0.0,0.0,0.0,0.0,,0.0
2414,,0.0,0.0,0.0,0.0,,0.0
2415,,0.0,0.0,0.0,0.0,,0.0
2416,,0.0,0.0,0.0,0.0,,0.0
2417,,0.0,0.0,0.0,0.0,,0.0
2418,,0.0,0.0,0.0,0.0,,0.0
2419,,0.0,0.0,0.0,0.0,,0.0
2420,,0.0,0.0,0.0,0.0,,0.0
2421,,0.0,0.0,0.0,0.0,,0.0
2422,,0.0,0.0,0.0,0.0,,0.0
2423,,0.0,0.0,0.0,0.0,,0.0
2424,,0.0,0.0,0.0,0.0,,0.0
2426,,0.0,0.0,0.0,0.0,,0.0
2427,,0.0,0.0,0.0,0.0,,0.0
2428,,0.0,0.0,0.0,0.0,,0.0
2430,,0.0,0.0,0.0,0.0,,0.0
2431,,0.0,0.0,0.0,0.0,,0.0
2432,,0.0,0.0,0.0,0.0,,0.0
2433,,0.0,0.0,0.0,0.0,,0.0
2436,,0.0,0.0,0.0,0.0,,0.0
2437,,0.0,0.0,0.0,0.0,,0.0
2438,,0.0,0.0,0.0,0.0,,0.0
2439,,0.0,0.0,0.0,0.0,,0.0
2440,,0.0,0.0,0.0,0.0,,0.0
2441,,0.0,0.0,0.0,0.0,,0.0
2442,,0.0,0.0,0.0,0.0,,0.0
2443,,0.0,0.0,0.0,0.0,,0.0
2445,,0.0,0.0,0.0,0.0,,0.0
2447,,0.0,0.0,0.0,0.0,,0.0
2449,,0.0,0.0,0.0,0.0,,0.0
2450,,0.0,0.0,0.0,0.0,,0.0
2452,,0.0,0.0,0.0,0.0,,0.0
2454,,0.0,0.0,0.0,0.0,,0.0
2455,,0.0,0.0,0.0,0.0,,0.0
2456,,0.0,0.0,0.0,0.0,,0.0
2457,,0.0,0.0,0.0,0.0,,0.0
2458,,0.0,0.0,0.0,0.0,,0.0
2459,,0.0,0.0,0.0,0.0,,0.0
2460,,0.0,0.0,0.0,0.0,,0.0
2461,,0.0,0.0,0.0,0.0,,0.0
2462,,0.0,0.0,0.0,0.0,,0.0
2464,,0.0,0.0,0.0,0.0,,0.0
2465,,0.0,0.0,0.0,0.0,,0.0
2467,,0.0,0.0,0.0,0.0,,0.0
2473,,0.0,0.0,0.0,0.0,,0.0
2474,,0.0,0.0,0.0,0.0,,0.0
2476,,0.0,0.0,0.0,0.0,,0.0
2481,,0.0,0.0,0.0,0.0,,0.0
2484,,0.0,0.0,0.0,0.0,,0.0
2485,,0.0,0.0,0.0,0.0,,0.0
2487,,0.0,0.0,0.0,0.0,,0.0
2488,,0.0,0.0,0.0,0.0,,0.0
2493,,0.0,0.0,0.0,0.0,,0.0
2495,,0.0,0.0,0.0,0.0,,0.0
2500,,0.0,0.0,0.0,0.0,,0.0
2501,,0.0,0.0,0.0,0.0,,0.0
2502,,0.0,0.0,0.0,0.0,,0.0
2503,,0.0,0.0,0.0,0.0,,0.0
2504,,0.0,0.0,0.0,0.0,,0.0
2507,,0.0,0.0,0.0,0.0,,0.0
2508,,0.0,0.0,0.0,0.0,,0.0
2535,,0.0,0.0,0.0,0.0,,0.0
2541,,0.0,0.0,0.0,0.0,,0.0
2543,,0.0,0.0,0.0,0.0,,0.0
2544,,0.0,0.0,0.0,0.0,,0.0
2555,,0.0,0.0,0.0,0.0,,0.0
2556,,0.0,0.0,0.0,0.0,,0.0
2565,,0.0,0.0,0.0,0.0,,0.0
2574,,0.0,0.0,0.0,0.0,,0.0
2577,,0.0,0.0,0.0,0.0,,0.0
2579,,0.0,0.0,0.0,0.0,,0.0
2584,,0.0,0.0,0.0,0.0,,0.0
2585,,0.0,0.0,0.0,0.0,,0.0
2589,,0.0,0.0,0.0,0.0,,0.0
2590,,0.0,0.0,0.0,0.0,,0.0
2591,,0.0,0.0,0.0,0.0,,0.0
2592,,0.0,0.0,0.0,0.0,,0.0
2594,,0.0,0.0,0.0,0.0,,0.0
2595,,0.0,0.0,0.0,0.0,,0.0
2601,,0.0,0.0,0.0,0.0,,0.0
2603,,0.0,0.0,0.0,0.0,,0.0
2608,,0.0,0.0,0.0,0.0,,0.0
2610,,0.0,0.0,0.0,0.0,,0.0
2615,,0.0,0.0,0.0,0.0,,0.0
2619,,0.0,0.0,0.0,0.0,,0.0
2620,,0.0,0.0,0.0,0.0,,0.0
2623,,0.0,0.0,0.0,0.0,,0.0
2626,,0.0,0.0,0.0,0.0,,0.0
2633,,0.0,0.0,0.0,0.0,,0.0
2634,,0.0,0.0,0.0,0.0,,0.0
2644,,0.0,0.0,0.0,0.0,,0.0
2647,,0.0,0.0,0.0,0.0,,0.0
2654,,0.0,0.0,0.0,0.0,,0.0
2682,,0.0,0.0,0.0,0.0,,0.0
2683,,0.0,0.0,0.0,0.0,,0.0
2684,,0.0,0.0,0.0,0.0,,0.0
2686,,0.0,0.0,0.0,0.0,,0.0
2690,,0.0,0.0,0.0,0.0,,0.0
2691,,0.0,0.0,0.0,0.0,,0.0
2728,,0.0,0.0,0.0,0.0,,0.0
2793,,0.0,0.0,0.0,0.0,,0.0
2906,,0.0,0.0,0.0,0.0,,0.0
2907,0.0,1.0,1.0,1.0,1.0,1.0,0.125
2909,,0.0,0.0,0.0,0.0,,0.0
2911,,0.0,0.0,0.0,0.0,,0.0
2915,0.0,1.0,1.0,1.0,1.0,1.0,0.125
2923,,0.0,0.0,0.0,0.0,,0.0
2925,,0.0,0.0,0.0,0.0,,0.0
2926,,0.0,0.0,0.0,0.0,,0.0
2927,,0.0,0.0,0.0,0.0,,0.0
2932,,0.0,0.0,0.0,0.0,,0.0
2934,,0.0,0.0,0.0,0.0,,0.0
2938,,0.0,0.0,0.0,0.0,,0.0
2939,0.0,0.0,0.0,1.0,1.0,1.0,0.008
2940,,0.0,0.0,0.0,0.0,,0.0
2941,,0.0,0.0,0.0,0.0,,0.0
2942,,0.0,0.0,0.0,0.0,,0.0
2943,,0.0,0.0,0.0,0.0,,0.0
2944,,0.0,0.0,0.0,0.0,,0.0
2945,,0.0,0.0,0.0,0.0,,0.0
2946,,0.0,0.0,0.0,0.0,,0.0
2947,,0.0,0.0,0.0,0.0,,0.0
2950,,0.0,0.0,0.0,0.0,,0.0
2951,,0.0,0.0,0.0,0.0,,0.0
2952,,0.0,0.0,0.0,0.0,,0.0
2953,,0.0,0.0,0.0,0.0,,0.0
2954,,0.0,0.0,0.0,0.0,,0.0
2955,,0.0,0.0,0.0,0.0,,0.0
2956,,0.0,0.0,0.0,0.0,,0.0
2957,,0.0,0.0,0.0,0.0,,0.0
2958,,0.0,0.0,0.0,0.0,,0.0
2959,,0.0,0.0,0.0,0.0,,0.0
2960,,0.0,0.0,0.0,0.0,,0.0
2962,,0.0,0.0,0.0,0.0,,0.0
2963,,0.0,0.0,0.0,0.0,,0.0
2964,,0.0,0.0,0.0,0.0,,0.0
2965,,0.0,0.0,0.0,0.0,,0.0
2967,0.0,0.0,0.0,1.0,1.0,1.0,0.008
2968,,0.0,0.0,0.0,0.0,,0.0
2969,,0.0,0.0,0.0,0.0,,0.0
2971,,0.0,0.0,0.0,0.0,,0.0
2972,,0.0,0.0,0.0,0.0,,0.0
2976,,0.0,0.0,0.0,0.0,,0.0
2977,,0.0,0.0,0.0,0.0,,0.0
2979,,0.0,0.0,0.0,0.0,,0.0
2980,,0.0,0.0,0.0,0.0,,0.0
2981,,0.0,0.0,0.0,0.0,,0.0
2982,,0.0,0.0,0.0,0.0,,0.0
2983,,0.0,0.0,0.0,0.0,,0.0
2984,,0.0,0.0,0.0,0.0,,0.0
2985,,0.0,0.0,0.0,0.0,,0.0
2988,,0.0,0.0,0.0,0.0,,0.0
2989,,0.0,0.0,0.0,0.0,,0.0
2990,,0.0,0.0,0.0,0.0,,0.0
2991,,0.0,0.0,0.0,0.0,,0.0
2993,,0.0,0.0,0.0,0.0,,0.0
2994,,0.0,0.0,0.0,0.0,,0.0
2995,,0.0,0.0,0.0,0.0,,0.0
2996,,0.0,0.0,0.0,0.0,,0.0
3000,,0.0,0.0,0.0,0.0,,0.0
3001,,0.0,0.0,0.0,0.0,,0.0
3004,,0.0,0.0,0.0,0.0,,0.0
3006,,0.0,0.0,0.0,0.0,,0.0
3007,,0.0,0.0,0.0,0.0,,0.0
3025,,0.0,0.0,0.0,0.0,,0.0
3026,,0.0,0.0,0.0,0.0,,0.0
3033,,0.0,0.0,0.0,0.0,,0.0
3035,,0.0,0.0,0.0,0.0,,0.0
3037,,0.0,0.0,0.0,0.0,,0.0
3039,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3040,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3041,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3043,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3047,,0.0,0.0,0.0,0.0,,0.0
3049,,0.0,0.0,0.0,0.0,,0.0
3051,,0.0,0.0,0.0,0.0,,0.0
3052,,0.0,0.0,0.0,0.0,,0.0
3053,,0.0,0.0,0.0,0.0,,0.0
3056,,0.0,0.0,0.0,0.0,,0.0
3057,,0.0,0.0,0.0,0.0,,0.0
3068,,0.0,0.0,0.0,0.0,,0.0
3070,,0.0,0.0,0.0,0.0,,0.0
3072,,0.0,0.0,0.0,0.0,,0.0
3073,,0.0,0.0,0.0,0.0,,0.0
3074,,0.0,0.0,0.0,0.0,,0.0
3075,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3076,,0.0,0.0,0.0,0.0,,0.0
3077,,0.0,0.0,0.0,0.0,,0.0
3078,,0.0,0.0,0.0,0.0,,0.0
3083,,0.0,0.0,0.0,0.0,,0.0
3084,,0.0,0.0,0.0,0.0,,0.0
3086,,0.0,0.0,0.0,0.0,,0.0
3089,,0.0,0.0,0.0,0.0,,0.0
3092,,0.0,0.0,0.0,0.0,,0.0
3093,,0.0,0.0,0.0,0.0,,0.0
3094,,0.0,0.0,0.0,0.0,,0.0
3095,,0.0,0.0,0.0,0.0,,0.0
3096,,0.0,0.0,0.0,0.0,,0.0
3098,,0.0,0.0,0.0,0.0,,0.0
3099,,0.0,0.0,0.0,0.0,,0.0
3104,,0.0,0.0,0.0,0.0,,0.0
3105,,0.0,0.0,0.0,0.0,,0.0
3106,,0.0,0.0,0.0,0.0,,0.0
3107,,0.0,0.0,0.0,0.0,,0.0
3108,,0.0,0.0,0.0,0.0,,0.0
3109,,0.0,0.0,0.0,0.0,,0.0
3115,,0.0,0.0,0.0,0.0,,0.0
3116,,0.0,0.0,0.0,0.0,,0.0
3117,,0.0,0.0,0.0,0.0,,0.0
3118,,0.0,0.0,0.0,0.0,,0.0
3119,,0.0,0.0,0.0,0.0,,0.0
3120,,0.0,0.0,0.0,0.0,,0.0
3131,,0.0,0.0,0.0,0.0,,0.0
3134,,0.0,0.0,0.0,0.0,,0.0
3136,,0.0,0.0,0.0,0.0,,0.0
3142,,0.0,0.0,0.0,0.0,,0.0
3143,,0.0,0.0,0.0,0.0,,0.0
3147,,0.0,0.0,0.0,0.0,,0.0
3152,,0.0,0.0,0.0,0.0,,0.0
3154,,0.0,0.0,0.0,0.0,,0.0
3155,,0.0,0.0,0.0,0.0,,0.0
3156,,0.0,0.0,0.0,0.0,,0.0
3157,,0.0,0.0,0.0,0.0,,0.0
3158,,0.0,0.0,0.0,0.0,,0.0
3159,,0.0,0.0,0.0,0.0,,0.0
3160,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3161,,0.0,0.0,0.0,0.0,,0.0
3163,,0.0,0.0,0.0,0.0,,0.0
3164,,0.0,0.0,0.0,0.0,,0.0
3165,,0.0,0.0,0.0,0.0,,0.0
3166,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3167,,0.0,0.0,0.0,0.0,,0.0
3168,,0.0,0.0,0.0,0.0,,0.0
3176,,0.0,0.0,0.0,0.0,,0.0
3177,,0.0,0.0,0.0,0.0,,0.0
3178,,0.0,0.0,0.0,0.0,,0.0
3180,,0.0,0.0,0.0,0.0,,0.0
3181,,0.0,0.0,0.0,0.0,,0.0
3182,,0.0,0.0,0.0,0.0,,0.0
3184,,0.0,0.0,0.0,0.0,,0.0
3186,,0.0,0.0,0.0,0.0,,0.0
3187,,0.0,0.0,0.0,0.0,,0.0
3189,,0.0,0.0,0.0,0.0,,0.0
3193,,0.0,0.0,0.0,0.0,,0.0
3198,,0.0,0.0,0.0,0.0,,0.0
3209,,0.0,0.0,0.0,0.0,,0.0
3211,,0.0,0.0,0.0,0.0,,0.0
3212,,0.0,0.0,0.0,0.0,,0.0
3213,,0.0,0.0,0.0,0.0,,0.0
3214,,0.0,0.0,0.0,0.0,,0.0
3215,,0.0,0.0,0.0,0.0,,0.0
3216,,0.0,0.0,0.0,0.0,,0.0
3219,,0.0,0.0,0.0,0.0,,0.0
3220,,0.0,0.0,0.0,0.0,,0.0
3221,,0.0,0.0,0.0,0.0,,0.0
3222,,0.0,0.0,0.0,0.0,,0.0
3223,,0.0,0.0,0.0,0.0,,0.0
3228,,0.0,0.0,0.0,0.0,,0.0
3229,,0.0,0.0,0.0,0.0,,0.0
3230,,0.0,0.0,0.0,0.0,,0.0
3234,,0.0,0.0,0.0,0.0,,0.0
3235,,0.0,0.0,0.0,0.0,,0.0
3242,,0.0,0.0,0.0,0.0,,0.0
3243,,0.0,0.0,0.0,0.0,,0.0
3244,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3245,,0.0,0.0,0.0,0.0,,0.0
3254,,0.0,0.0,0.0,0.0,,0.0
3257,,0.0,0.0,0.0,0.0,,0.0
3259,,0.0,0.0,0.0,0.0,,0.0
3260,,0.0,0.0,0.0,0.0,,0.0
3261,,0.0,0.0,0.0,0.0,,0.0
3262,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3265,,0.0,0.0,0.0,0.0,,0.0
3266,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3267,,0.0,0.0,0.0,0.0,,0.0
3268,,0.0,0.0,0.0,0.0,,0.0
3269,,0.0,0.0,0.0,0.0,,0.0
3270,,0.0,0.0,0.0,0.0,,0.0
3271,,0.0,0.0,0.0,0.0,,0.0
3272,,0.0,0.0,0.0,0.0,,0.0
3273,,0.0,0.0,0.0,0.0,,0.0
3274,,0.0,0.0,0.0,0.0,,0.0
3276,,0.0,0.0,0.0,0.0,,0.0
3277,,0.0,0.0,0.0,0.0,,0.0
3278,,0.0,0.0,0.0,0.0,,0.0
3279,,0.0,0.0,0.0,0.0,,0.0
3280,,0.0,0.0,0.0,0.0,,0.0
3281,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3282,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3283,,0.0,0.0,0.0,0.0,,0.0
3284,,0.0,0.0,0.0,0.0,,0.0
3285,,0.0,0.0,0.0,0.0,,0.0
3286,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3287,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3288,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3289,,0.0,0.0,0.0,0.0,,0.0
3290,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3291,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3292,,0.0,0.0,0.0,0.0,,0.0
3293,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3294,,0.0,0.0,0.0,0.0,,0.0
3295,,0.0,0.0,0.0,0.0,,0.0
3296,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3297,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3298,,0.0,0.0,0.0,0.0,,0.0
3299,,0.0,0.0,0.0,0.0,,0.0
3301,,0.0,0.0,0.0,0.0,,0.0
3302,,0.0,0.0,0.0,0.0,,0.0
3303,,0.0,0.0,0.0,0.0,,0.0
3304,,0.0,0.0,0.0,0.0,,0.0
3306,,0.0,0.0,0.0,0.0,,0.0
3307,,0.0,0.0,0.0,0.0,,0.0
3308,,0.0,0.0,0.0,0.0,,0.0
3309,,0.0,0.0,0.0,0.0,,0.0
3310,,0.0,0.0,0.0,0.0,,0.0
3312,,0.0,0.0,0.0,0.0,,0.0
3313,,0.0,0.0,0.0,0.0,,0.0
3314,,0.0,0.0,0.0,0.0,,0.0
3315,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3316,,0.0,0.0,0.0,0.0,,0.0
3317,,0.0,0.0,0.0,0.0,,0.0
3318,,0.0,0.0,0.0,0.0,,0.0
3319,,0.0,0.0,0.0,0.0,,0.0
3320,,0.0,0.0,0.0,0.0,,0.0
3321,,0.0,0.0,0.0,0.0,,0.0
3322,,0.0,0.0,0.0,0.0,,0.0
3323,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3324,,0.0,0.0,0.0,0.0,,0.0
3325,,0.0,0.0,0.0,0.0,,0.0
3326,,0.0,0.0,0.0,0.0,,0.0
3327,,0.0,0.0,0.0,0.0,,0.0
3328,,0.0,0.0,0.0,0.0,,0.0
3329,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3331,,0.0,0.0,0.0,0.0,,0.0
3332,,0.0,0.0,0.0,0.0,,0.0
3333,,0.0,0.0,0.0,0.0,,0.0
3370,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3373,,0.0,0.0,0.0,0.0,,0.0
3374,,0.0,0.0,0.0,0.0,,0.0
3377,,0.0,0.0,0.0,0.0,,0.0
3379,,0.0,0.0,0.0,0.0,,0.0
3388,,0.0,0.0,0.0,0.0,,0.0
3389,,0.0,0.0,0.0,0.0,,0.0
