bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
10108003,,0.0,0.0,0.0,0.0,,0.0
10108004,0.0,0.0,0.0,0.0,7770.0,12950.0,32.375
10124000,,0.0,0.0,0.0,0.0,,0.0
10156000,,0.0,0.0,0.0,0.0,,0.0
10157000,,0.0,0.0,0.0,0.0,,0.0
10158000,,0.0,0.0,0.0,0.0,,0.0
10172000,0.0,729278.857,740509.333,743880.0,744200.0,744413.333,91523.385
10183000,,0.0,0.0,0.0,0.0,,0.0
10184000,,0.0,0.0,0.0,0.0,,0.0
10199000,,0.0,0.0,0.0,0.0,,0.0
10227000,0.0,1762148.571,1931976.0,2044481.143,2054152.0,2060599.238,226247.478
10241000,0.0,855300.0,866850.0,868500.0,868500.0,868500.0,107271.375
10249000,,0.0,0.0,0.0,0.0,,0.0
10258000,,0.0,0.0,0.0,0.0,,0.0
10274000,,0.0,0.0,0.0,0.0,,0.0
10277000,0.0,0.0,172005.333,232447.333,247187.429,257014.16,5674.892
10277001,0.0,198786.667,269880.0,275320.0,278840.0,281186.667,27036.6
10277002,0.0,0.0,261918.0,304701.143,309006.857,311877.333,8196.354
10280000,,0.0,0.0,0.0,0.0,,0.0
10286001,,0.0,0.0,0.0,0.0,,0.0
10292000,,0.0,0.0,0.0,0.0,,0.0
10296000,,0.0,0.0,0.0,0.0,,0.0
10296001,,0.0,0.0,0.0,0.0,,0.0
10296002,0.0,0.0,0.0,0.0,78000.0,130000.0,325.0
10300000,,0.0,0.0,0.0,0.0,,0.0
10303000,,0.0,0.0,0.0,0.0,,0.0
10304000,,0.0,0.0,0.0,0.0,,0.0
10310001,,0.0,0.0,0.0,0.0,,0.0
10316000,0.0,0.0,2536072.506,2619765.437,2645081.374,2661958.665,76815.355
10320000,,0.0,0.0,0.0,0.0,,0.0
10321000,,0.0,0.0,0.0,0.0,,0.0
10324000,,0.0,0.0,0.0,0.0,,0.0
10332000,,0.0,0.0,0.0,0.0,,0.0
10333000,,0.0,0.0,0.0,0.0,,0.0
10337000,,0.0,0.0,0.0,0.0,,0.0
10346000,,0.0,0.0,0.0,0.0,,0.0
10347003,,0.0,0.0,0.0,0.0,,0.0
10347005,,0.0,0.0,0.0,0.0,,0.0
10347006,,0.0,0.0,0.0,0.0,,0.0
10347019,,0.0,0.0,0.0,0.0,,0.0
10347022,,0.0,0.0,0.0,0.0,,0.0
10347023,,0.0,0.0,0.0,0.0,,0.0
10347026,,0.0,0.0,0.0,0.0,,0.0
10347027,,0.0,0.0,0.0,0.0,,0.0
10347028,,0.0,0.0,0.0,0.0,,0.0
10347041,,0.0,0.0,0.0,0.0,,0.0
10347042,,0.0,0.0,0.0,0.0,,0.0
10351000,,0.0,0.0,0.0,0.0,,0.0
10352000,,0.0,0.0,0.0,0.0,,0.0
10353000,,0.0,0.0,0.0,0.0,,0.0
10354000,,0.0,0.0,0.0,0.0,,0.0
10355000,,0.0,0.0,0.0,0.0,,0.0
10356000,,0.0,0.0,0.0,0.0,,0.0
10359000,,0.0,0.0,0.0,0.0,,0.0
10360000,,0.0,0.0,0.0,0.0,,0.0
10361000,,0.0,0.0,0.0,0.0,,0.0
10363000,,0.0,0.0,0.0,0.0,,0.0
10364000,,0.0,0.0,0.0,0.0,,0.0
10365000,,0.0,0.0,0.0,0.0,,0.0
10366000,,0.0,0.0,0.0,0.0,,0.0
10368000,,0.0,0.0,0.0,0.0,,0.0
10372000,0.0,71015.333,76189.333,79744.8,81947.067,83415.245,9067.979
10373000,,0.0,0.0,0.0,0.0,,0.0
10376000,,0.0,0.0,0.0,0.0,,0.0
10378000,,0.0,0.0,0.0,0.0,,0.0
10379000,,0.0,0.0,0.0,0.0,,0.0
10380000,0.0,120238.04,128391.733,134335.2,138209.067,140791.645,15335.083
10381000,,0.0,0.0,0.0,0.0,,0.0
10382001,,0.0,0.0,0.0,0.0,,0.0
10383000,,0.0,0.0,0.0,0.0,,0.0
10384000,,0.0,0.0,0.0,0.0,,0.0
10384001,,0.0,0.0,0.0,0.0,,0.0
10385000,,0.0,0.0,0.0,0.0,,0.0
10386000,0.0,26000.0,106484.6,203271.65,211689.35,217301.15,6425.515
10387000,,0.0,0.0,0.0,0.0,,0.0
10388000,0.0,179664.75,187336.2,192112.2,195972.8,198546.533,22740.143
10389000,,0.0,0.0,0.0,0.0,,0.0
10393000,0.0,22100.0,109680.735,145179.37,154403.683,160553.225,5694.596
10394000,0.0,30000.0,45809.475,160409.0,168938.638,174625.063,5119.321
10395000,,0.0,0.0,0.0,0.0,,0.0
10397000,,0.0,0.0,0.0,0.0,,0.0
10398000,0.0,162636.717,173196.8,179839.8,186180.867,190408.245,20722.636
10400000,0.0,58442.3,161196.35,169773.1,176416.1,180844.767,10479.914
10401000,0.0,26000.0,26000.0,189833.7,202181.95,210414.117,4530.204
10402000,0.0,26000.0,26000.0,26000.0,114149.8,172916.333,3617.291
10404000,,0.0,0.0,0.0,0.0,,0.0
10405000,0.0,42900.0,365074.71,389639.002,406924.65,418448.415,15283.997
10406000,0.0,121330.3,139066.507,146389.707,153288.373,157887.484,15782.042
10407000,0.0,0.0,16900.0,16900.0,142301.575,225902.625,1029.507
10408000,,0.0,0.0,0.0,0.0,,0.0
10409000,0.0,308499.18,389129.73,407045.1,422703.6,433142.6,41180.923
10410000,0.0,165157.358,175087.5,181883.8,188279.84,192543.867,21020.196
10411000,0.0,123345.033,139372.427,145594.493,151630.827,155655.05,15970.768
10412000,0.0,19500.0,154236.375,166490.925,174038.0,179069.383,6602.947
10412001,0.0,0.0,16900.0,16900.0,16900.0,16900.0,507.0
10413000,0.0,0.0,0.0,44767.04,150239.926,220555.183,775.223
10414000,0.0,0.0,0.0,0.0,60302.97,100504.95,251.262
10415000,0.0,206398.022,223322.972,233307.3,242431.45,248514.217,26420.401
10416000,,0.0,0.0,0.0,0.0,,0.0
10416001,,0.0,0.0,0.0,0.0,,0.0
10417000,,0.0,0.0,0.0,0.0,,0.0
10418000,0.0,0.0,0.0,0.0,44000.0,73333.333,183.333
10419000,0.0,0.0,36000.0,36000.0,36000.0,36000.0,1080.0
10420000,0.0,0.0,0.0,26000.0,26000.0,26000.0,195.0
10421000,,0.0,0.0,0.0,0.0,,0.0
10422000,0.0,0.0,0.0,40000.0,40000.0,40000.0,300.0
10423000,0.0,43832.6,241399.767,255292.0,264782.0,271108.667,11549.823
10424000,0.0,0.0,0.0,0.0,4454.615,7424.358,18.561
10425000,0.0,228908.7,240734.7,249527.76,257686.56,263125.76,29068.31
10426000,0.0,20800.0,134718.92,143673.92,151220.0,156250.72,6116.172
10427000,0.0,123192.83,132671.2,138641.2,144101.76,147742.133,15750.982
10429000,0.0,0.0,0.0,14300.0,14300.0,14300.0,107.25
10429001,0.0,15600.0,15600.0,87932.58,141644.84,177453.013,2716.295
10430000,0.0,313776.365,337045.767,353938.213,367470.213,376491.546,40103.204
10430001,0.0,0.0,0.0,6500.0,19914.1,28856.833,104.642
10431000,,0.0,0.0,0.0,0.0,,0.0
10432000,,0.0,0.0,0.0,0.0,,0.0
10432001,0.0,0.0,33800.0,33800.0,227967.1,357411.833,1823.03
10433000,,0.0,0.0,0.0,0.0,,0.0
10436000,0.0,0.0,0.0,42000.0,42000.0,42000.0,315.0
10437000,0.0,44000.0,44000.0,218958.19,245428.55,263075.457,6922.48
10438000,,0.0,0.0,0.0,0.0,,0.0
10439000,,0.0,0.0,0.0,0.0,,0.0
10440000,0.0,0.0,23400.0,23400.0,173446.29,273477.15,1327.193
10441000,,0.0,0.0,0.0,0.0,,0.0
10442000,0.0,0.0,0.0,32500.0,32500.0,32500.0,243.75
10443000,0.0,11000.0,78822.44,86709.17,93071.2,97312.553,3495.332
10444000,,0.0,0.0,0.0,0.0,,0.0
10446000,0.0,0.0,20800.0,20800.0,20800.0,20800.0,624.0
10447000,,0.0,0.0,0.0,0.0,,0.0
10449000,,0.0,0.0,0.0,0.0,,0.0
10450000,0.0,0.0,0.0,267350.49,280660.6,289534.007,2060.587
10451000,0.0,0.0,0.0,0.0,78000.0,130000.0,325.0
10452000,0.0,13000.0,13000.0,13000.0,109138.875,173231.458,2025.579
10452001,0.0,0.0,23400.0,23400.0,23400.0,23400.0,702.0
10452002,0.0,0.0,0.0,16900.0,16900.0,16900.0,126.75
10455000,0.0,12562.335,100498.59,105987.397,110552.4,113595.735,4268.566
10455001,0.0,234639.0,243705.84,251676.36,255885.48,258691.56,29679.197
10455002,,0.0,0.0,0.0,0.0,,0.0
10456000,0.0,249630.433,261132.0,269746.0,278508.267,284349.778,31649.966
10457000,,0.0,0.0,0.0,0.0,,0.0
10458000,,0.0,0.0,0.0,0.0,,0.0
10459000,,0.0,0.0,0.0,0.0,,0.0
10464000,,0.0,0.0,0.0,0.0,,0.0
10465000,,0.0,0.0,0.0,0.0,,0.0
10465001,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
10467000,,0.0,0.0,0.0,0.0,,0.0
10468000,,0.0,0.0,0.0,0.0,,0.0
10470000,,0.0,0.0,0.0,0.0,,0.0
10471000,,0.0,0.0,0.0,0.0,,0.0
10472000,,0.0,0.0,0.0,0.0,,0.0
10474000,0.0,0.0,0.0,18000.0,18000.0,18000.0,135.0
10475000,,0.0,0.0,0.0,0.0,,0.0
10483000,,0.0,0.0,0.0,0.0,,0.0
10487000,,0.0,0.0,0.0,0.0,,0.0
10490000,,0.0,0.0,0.0,0.0,,0.0
10490001,,0.0,0.0,0.0,0.0,,0.0
10490002,,0.0,0.0,0.0,0.0,,0.0
10492000,,0.0,0.0,0.0,0.0,,0.0
10494000,0.0,131494.74,150217.318,156697.45,160825.6,163577.7,17064.321
10496000,0.0,0.0,0.0,22100.0,22100.0,22100.0,165.75
10499000,0.0,0.0,24000.0,24000.0,24000.0,24000.0,720.0
10501000,0.0,210248.8,214920.8,219008.8,222806.613,225338.488,26467.744
10504000,0.0,232261.953,240081.087,245162.7,249601.1,252560.033,29323.924
10508000,0.0,0.0,0.0,0.0,20542.77,34237.95,85.595
10513000,,0.0,0.0,0.0,0.0,,0.0
10513001,0.0,704868.517,728712.033,746458.853,760463.147,769799.343,89015.322
10514000,,0.0,0.0,0.0,0.0,,0.0
10515000,,0.0,0.0,0.0,0.0,,0.0
10517000,,0.0,0.0,0.0,0.0,,0.0
10518000,0.0,0.0,0.0,0.0,54000.0,90000.0,225.0
10519000,,0.0,0.0,0.0,0.0,,0.0
10525000,,0.0,0.0,0.0,0.0,,0.0
10525001,,0.0,0.0,0.0,0.0,,0.0
10526000,0.0,0.0,0.0,0.0,16900.0,28166.667,70.417
10526001,,0.0,0.0,0.0,0.0,,0.0
10526002,,0.0,0.0,0.0,0.0,,0.0
10528000,,0.0,0.0,0.0,0.0,,0.0
10533000,,0.0,0.0,0.0,0.0,,0.0
10534000,,0.0,0.0,0.0,0.0,,0.0
10534001,,0.0,0.0,0.0,0.0,,0.0
10542000,,0.0,0.0,0.0,0.0,,0.0
10544000,,0.0,0.0,0.0,0.0,,0.0
10549000,,0.0,0.0,0.0,0.0,,0.0
10559000,,0.0,0.0,0.0,0.0,,0.0
10560000,,0.0,0.0,0.0,0.0,,0.0
10561000,,0.0,0.0,0.0,0.0,,0.0
10564000,,0.0,0.0,0.0,0.0,,0.0
10565000,,0.0,0.0,0.0,0.0,,0.0
10565001,,0.0,0.0,0.0,0.0,,0.0
10566000,0.0,152666.325,261355.762,275415.0,284996.25,291383.75,22489.34
10567000,,0.0,0.0,0.0,0.0,,0.0
10567001,,0.0,0.0,0.0,0.0,,0.0
10568000,,0.0,0.0,0.0,0.0,,0.0
10569000,0.0,0.0,0.0,36400.0,36400.0,36400.0,273.0
10572000,0.0,259672.0,272666.0,282622.533,290153.733,295174.533,32954.874
10573000,,0.0,0.0,0.0,0.0,,0.0
10574000,0.0,221152.34,223397.06,228331.265,229408.85,230127.24,27752.881
10575000,0.0,53618.201,61542.838,69152.565,75419.151,79596.875,7023.198
10577000,,0.0,0.0,0.0,0.0,,0.0
10578000,,0.0,0.0,0.0,0.0,,0.0
10579000,0.0,221411.947,232569.28,238672.4,241021.04,242586.8,28066.773
10580000,0.0,185541.307,196654.4,205005.6,211941.333,216565.155,23617.589
10581000,0.0,233469.883,244942.0,254067.0,262416.267,267982.445,29631.125
10582000,,0.0,0.0,0.0,0.0,,0.0
10583000,0.0,0.0,50700.0,50700.0,50700.0,50700.0,1521.0
10585000,0.0,210880.9,213377.7,215265.0,217236.375,218550.625,26457.385
10587000,0.0,68324.24,177627.76,185952.84,192157.6,196294.107,11907.927
10592000,0.0,0.0,0.0,18200.0,18200.0,18200.0,136.5
10593000,0.0,0.0,0.0,0.0,20800.0,34666.667,86.667
10594000,,0.0,0.0,0.0,0.0,,0.0
10596000,,0.0,0.0,0.0,0.0,,0.0
10597000,,0.0,0.0,0.0,0.0,,0.0
10598000,0.0,86925.195,101707.138,107295.058,110858.65,113234.378,11365.865
10600000,,0.0,0.0,0.0,0.0,,0.0
10601000,,0.0,0.0,0.0,0.0,,0.0
10602000,0.0,0.0,0.0,0.0,179317.6,298862.667,747.157
10604000,,0.0,0.0,0.0,0.0,,0.0
10606000,,0.0,0.0,0.0,0.0,,0.0
10608000,,0.0,0.0,0.0,0.0,,0.0
10609000,,0.0,0.0,0.0,0.0,,0.0
10628000,,0.0,0.0,0.0,0.0,,0.0
10630000,,0.0,0.0,0.0,0.0,,0.0
10631000,,0.0,0.0,0.0,0.0,,0.0
10633000,,0.0,0.0,0.0,0.0,,0.0
10634000,,0.0,0.0,0.0,0.0,,0.0
10635000,,0.0,0.0,0.0,0.0,,0.0
10636000,,0.0,0.0,0.0,0.0,,0.0
10637000,,0.0,0.0,0.0,0.0,,0.0
10638000,,0.0,0.0,0.0,0.0,,0.0
10639000,,0.0,0.0,0.0,0.0,,0.0
10640000,,0.0,0.0,0.0,0.0,,0.0
10641000,,0.0,0.0,0.0,0.0,,0.0
10642000,,0.0,0.0,0.0,0.0,,0.0
10643000,,0.0,0.0,0.0,0.0,,0.0
10644000,,0.0,0.0,0.0,0.0,,0.0
10645000,,0.0,0.0,0.0,0.0,,0.0
10646000,,0.0,0.0,0.0,0.0,,0.0
10647000,,0.0,0.0,0.0,0.0,,0.0
10648000,0.0,0.0,0.0,5006.84,0.0,,0.0
10649000,,0.0,0.0,0.0,0.0,,0.0
10650000,,0.0,0.0,0.0,0.0,,0.0
10651000,,0.0,0.0,0.0,0.0,,0.0
10652000,,0.0,0.0,0.0,0.0,,0.0
10653000,,0.0,0.0,0.0,0.0,,0.0
10654000,,0.0,0.0,0.0,0.0,,0.0
10655000,,0.0,0.0,0.0,0.0,,0.0
10657000,,0.0,0.0,0.0,0.0,,0.0
10661000,,0.0,0.0,0.0,0.0,,0.0
10671000,,0.0,0.0,0.0,0.0,,0.0
10675000,,0.0,0.0,0.0,0.0,,0.0
10676000,,0.0,0.0,0.0,0.0,,0.0
10677000,,0.0,0.0,0.0,0.0,,0.0
10678000,,0.0,0.0,0.0,0.0,,0.0
10679000,,0.0,0.0,0.0,0.0,,0.0
10685000,0.0,23400.0,23400.0,23400.0,23400.0,23400.0,2925.0
10686000,0.0,140978.0,239540.0,252680.0,255600.0,257546.667,20689.827
10687000,0.0,26000.0,225136.333,242460.0,245380.0,247326.667,9366.184
10688000,0.0,0.0,103848.15,120522.36,122379.693,123617.915,3248.24
10689000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
10690000,0.0,39000.0,39000.0,39000.0,39000.0,39000.0,4875.0
10691000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
10692000,0.0,45500.0,45500.0,45500.0,45500.0,45500.0,5687.5
10693000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
10694000,0.0,46000.0,46000.0,46000.0,46000.0,46000.0,5750.0
10695000,0.0,42900.0,42900.0,42900.0,42900.0,42900.0,5362.5
10696000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
10697000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
10698000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
10699000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
10700000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
10701000,0.0,39000.0,39000.0,39000.0,39000.0,39000.0,4875.0
10702000,0.0,40300.0,40300.0,40300.0,40300.0,40300.0,5037.5
10704000,0.0,23400.0,23400.0,23400.0,23400.0,23400.0,2925.0
10705000,0.0,23400.0,23400.0,23400.0,23400.0,23400.0,2925.0
10707000,,0.0,0.0,0.0,0.0,,0.0
10708000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
10709000,,0.0,0.0,0.0,0.0,,0.0
10710000,,0.0,0.0,0.0,0.0,,0.0
10711000,,0.0,0.0,0.0,0.0,,0.0
10712000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
10713000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
10714000,,0.0,0.0,0.0,0.0,,0.0
10715000,,0.0,0.0,0.0,0.0,,0.0
10716000,0.0,0.0,0.0,24000.0,24000.0,24000.0,180.0
10717000,,0.0,0.0,0.0,0.0,,0.0
10718000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
10719000,,0.0,0.0,0.0,0.0,,0.0
10720000,0.0,3900.0,3900.0,3900.0,3900.0,3900.0,487.5
10721000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
10722000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
10723000,,0.0,0.0,0.0,0.0,,0.0
10724000,0.0,32000.0,32000.0,47330.4,108652.0,149533.067,4370.485
10725000,,0.0,0.0,0.0,0.0,,0.0
10726000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
10727000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
10728000,,0.0,0.0,0.0,0.0,,0.0
10729000,,0.0,0.0,0.0,0.0,,0.0
10730000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
10731000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
10732000,,0.0,0.0,0.0,0.0,,0.0
10733000,,0.0,0.0,0.0,0.0,,0.0
10734000,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
10735000,,0.0,0.0,0.0,0.0,,0.0
10736000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
10737000,,0.0,0.0,0.0,0.0,,0.0
10738000,0.0,5200.0,5200.0,5200.0,5200.0,5200.0,650.0
10739000,0.0,48000.0,48000.0,48000.0,48000.0,48000.0,6000.0
10740000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
10741000,,0.0,0.0,0.0,0.0,,0.0
10743001,,0.0,0.0,0.0,0.0,,0.0
10744000,0.0,10400.0,10400.0,10400.0,10400.0,10400.0,1300.0
10745000,,0.0,0.0,0.0,0.0,,0.0
10746000,,0.0,0.0,0.0,0.0,,0.0
10747000,,0.0,0.0,0.0,0.0,,0.0
10751000,,0.0,0.0,0.0,0.0,,0.0
10752000,,0.0,0.0,0.0,0.0,,0.0
10752001,,0.0,0.0,0.0,0.0,,0.0
10752002,,0.0,0.0,0.0,0.0,,0.0
10752003,,0.0,0.0,0.0,0.0,,0.0
10752004,,0.0,0.0,0.0,0.0,,0.0
10754000,,0.0,0.0,0.0,0.0,,0.0
10755000,,0.0,0.0,0.0,0.0,,0.0
10756000,,0.0,0.0,0.0,0.0,,0.0
10758001,,0.0,0.0,0.0,0.0,,0.0
10760000,,0.0,0.0,0.0,0.0,,0.0
10761000,,0.0,0.0,0.0,0.0,,0.0
10762000,,0.0,0.0,0.0,0.0,,0.0
10763000,,0.0,0.0,0.0,0.0,,0.0
10766000,,0.0,0.0,0.0,0.0,,0.0
10768000,,0.0,0.0,0.0,0.0,,0.0
10769000,,0.0,0.0,0.0,0.0,,0.0
10771000,,0.0,0.0,0.0,0.0,,0.0
10772000,,0.0,0.0,0.0,0.0,,0.0
10773000,,0.0,0.0,0.0,0.0,,0.0
10775000,,0.0,0.0,0.0,0.0,,0.0
10776000,,0.0,0.0,0.0,0.0,,0.0
10780000,,0.0,0.0,0.0,0.0,,0.0
10781000,,0.0,0.0,0.0,0.0,,0.0
10783000,,0.0,0.0,0.0,0.0,,0.0
10784000,,0.0,0.0,0.0,0.0,,0.0
10784001,0.0,157511.4,164738.4,169364.32,170201.12,170758.987,19943.916
10787000,,0.0,0.0,0.0,0.0,,0.0
10787001,,0.0,0.0,0.0,0.0,,0.0
10787002,,0.0,0.0,0.0,0.0,,0.0
10787003,,0.0,0.0,0.0,0.0,,0.0
10787004,,0.0,0.0,0.0,0.0,,0.0
10793000,,0.0,0.0,0.0,0.0,,0.0
10804000,,0.0,0.0,0.0,0.0,,0.0
10805000,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
10806000,,0.0,0.0,0.0,0.0,,0.0
10807000,0.0,0.0,0.0,104774.495,11339.02,,0.0
10808000,,0.0,0.0,0.0,0.0,,0.0
10809000,,0.0,0.0,0.0,0.0,,0.0
10810000,,0.0,0.0,0.0,0.0,,0.0
10811000,,0.0,0.0,0.0,0.0,,0.0
10812000,,0.0,0.0,0.0,0.0,,0.0
10813000,0.0,0.0,0.0,11486.28,0.0,,0.0
10815000,,0.0,0.0,0.0,0.0,,0.0
10815014,,0.0,0.0,0.0,0.0,,0.0
10815015,,0.0,0.0,0.0,0.0,,0.0
10815016,,0.0,0.0,0.0,0.0,,0.0
10815017,,0.0,0.0,0.0,0.0,,0.0
10815018,,0.0,0.0,0.0,0.0,,0.0
10815024,,0.0,0.0,0.0,0.0,,0.0
10815025,,0.0,0.0,0.0,0.0,,0.0
10815027,,0.0,0.0,0.0,0.0,,0.0
10815028,,0.0,0.0,0.0,0.0,,0.0
10815029,,0.0,0.0,0.0,0.0,,0.0
10852000,,0.0,0.0,0.0,0.0,,0.0
10883000,,0.0,0.0,0.0,0.0,,0.0
10884000,,0.0,0.0,0.0,0.0,,0.0
10910000,,0.0,0.0,0.0,0.0,,0.0
10911000,0.0,144000.0,144000.0,144000.0,144000.0,144000.0,18000.0
10917000,,0.0,0.0,0.0,0.0,,0.0
10923000,0.0,0.0,20000.0,20000.0,20000.0,20000.0,600.0
10925000,,0.0,0.0,0.0,0.0,,0.0
10930000,0.0,14300.0,35379.3,130615.283,132550.0,133839.811,3142.21
10936000,0.0,246000.0,246000.0,678758.28,1111516.56,1400022.08,35798.847
10937000,,0.0,0.0,0.0,0.0,,0.0
10938000,0.0,228511.5,263014.5,282566.2,285495.0,287447.533,29757.869
10939000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
10942000,,0.0,0.0,0.0,0.0,,0.0
10943000,0.0,46000.0,46000.0,46000.0,46000.0,46000.0,5750.0
10946000,0.0,63700.0,63700.0,63700.0,63700.0,63700.0,7962.5
10946001,0.0,165100.0,165100.0,165100.0,165100.0,165100.0,20637.5
10946002,0.0,145600.0,145600.0,145600.0,145600.0,145600.0,18200.0
10948000,0.0,0.0,0.0,0.0,15280.0,25466.667,63.667
10951000,0.0,0.0,26000.0,26000.0,26000.0,26000.0,780.0
10952000,,0.0,0.0,0.0,0.0,,0.0
10953000,,0.0,0.0,0.0,0.0,,0.0
10954000,,0.0,0.0,0.0,0.0,,0.0
10959000,,0.0,0.0,0.0,0.0,,0.0
10960000,,0.0,0.0,0.0,0.0,,0.0
10961000,0.0,104000.0,104000.0,195477.36,378432.08,500401.893,14448.392
10963000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
10964000,,0.0,0.0,0.0,0.0,,0.0
10965000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
10966000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
10967000,,0.0,0.0,0.0,0.0,,0.0
10968000,0.0,54000.0,54000.0,54000.0,54000.0,54000.0,6750.0
10969000,0.0,56000.0,56000.0,297453.8,329723.1,351235.967,8945.359
10970000,,0.0,0.0,0.0,0.0,,0.0
10971000,,0.0,0.0,0.0,0.0,,0.0
10972000,0.0,70000.0,70000.0,70000.0,70000.0,70000.0,8750.0
10973000,,0.0,0.0,0.0,0.0,,0.0
10974000,0.0,39000.0,39000.0,39000.0,39000.0,39000.0,4875.0
10975000,0.0,0.0,80000.0,80000.0,80000.0,80000.0,2400.0
10976000,,0.0,0.0,0.0,0.0,,0.0
10977000,0.0,0.0,28000.0,28000.0,28000.0,28000.0,840.0
10978000,0.0,52000.0,52000.0,52000.0,52000.0,52000.0,6500.0
10979000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
10980000,0.0,68000.0,68000.0,68000.0,68000.0,68000.0,8500.0
10981000,,0.0,0.0,0.0,0.0,,0.0
10982000,,0.0,0.0,0.0,0.0,,0.0
10983000,,0.0,0.0,0.0,0.0,,0.0
10985000,,0.0,0.0,0.0,0.0,,0.0
10986000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
10987000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
10988000,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,6250.0
10989000,0.0,46000.0,46000.0,283288.892,288021.525,291176.614,7549.386
10990000,0.0,0.0,0.0,16900.0,16900.0,16900.0,126.75
10992000,0.0,46000.0,46000.0,46000.0,46000.0,46000.0,5750.0
10993000,,0.0,0.0,0.0,0.0,,0.0
10994000,,0.0,0.0,0.0,0.0,,0.0
10995000,,0.0,0.0,0.0,0.0,,0.0
10996000,0.0,0.0,48000.0,48000.0,48000.0,48000.0,1440.0
10998000,0.0,58000.0,346747.683,380335.0,384569.0,387391.667,16181.977
10999000,,0.0,0.0,0.0,0.0,,0.0
11000000,,0.0,0.0,0.0,0.0,,0.0
11001000,,0.0,0.0,0.0,0.0,,0.0
11002000,,0.0,0.0,0.0,0.0,,0.0
11003000,,0.0,0.0,0.0,0.0,,0.0
11004000,0.0,7800.0,7800.0,67477.65,69032.25,70068.65,1429.06
11004001,0.0,0.0,49400.0,49400.0,49400.0,49400.0,1482.0
11004002,,0.0,0.0,0.0,0.0,,0.0
11004004,,0.0,0.0,0.0,0.0,,0.0
11005000,0.0,22100.0,22100.0,106092.75,173286.95,218083.083,3672.421
11007000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
11008000,0.0,44200.0,44200.0,44200.0,44200.0,44200.0,5525.0
11009000,,0.0,0.0,0.0,0.0,,0.0
11012000,,0.0,0.0,0.0,0.0,,0.0
11013000,,0.0,0.0,0.0,0.0,,0.0
11019000,,0.0,0.0,0.0,0.0,,0.0
11021000,,0.0,0.0,0.0,0.0,,0.0
11023000,,0.0,0.0,0.0,0.0,,0.0
11025000,,0.0,0.0,0.0,0.0,,0.0
11025001,,0.0,0.0,0.0,0.0,,0.0
11026000,,0.0,0.0,0.0,0.0,,0.0
11027000,,0.0,0.0,0.0,0.0,,0.0
11031000,,0.0,0.0,0.0,0.0,,0.0
11032000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
11033000,,0.0,0.0,0.0,0.0,,0.0
11034000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
11035000,0.0,57200.0,57200.0,394468.8,484486.2,544497.8,10054.588
11037000,,0.0,0.0,0.0,0.0,,0.0
11038000,,0.0,0.0,0.0,0.0,,0.0
11039000,0.0,28600.0,246518.25,272327.0,275539.0,277680.333,10319.496
11041000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
11048000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
11050000,,0.0,0.0,0.0,0.0,,0.0
11051000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
