bid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
5623005,85800.0,85800.0,85800.0,85800.0
5623006,76700.0,76700.0,76700.0,76700.0
5624000,106000.0,106000.0,106000.0,106000.0
5624001,130000.0,130000.0,130000.0,130000.0
5624002,224000.0,224000.0,224000.0,224000.0
5624003,148000.0,148000.0,148000.0,148000.0
5624004,190000.0,190000.0,190000.0,190000.0
5624005,90000.0,90000.0,90000.0,90000.0
5625000,0.0,0.0,0.0,0.0
5625001,0.0,0.0,0.0,0.0
5626000,0.0,0.0,0.0,0.0
5627000,0.0,0.0,0.0,0.0
5629000,0.0,0.0,0.0,0.0
5630000,0.0,0.0,0.0,0.0
5631000,16900.0,16900.0,16900.0,16900.0
5632000,0.0,0.0,0.0,0.0
5633000,0.0,0.0,0.0,0.0
5634000,0.0,0.0,0.0,0.0
5635001,0.0,40300.0,40300.0,40300.0
5635002,59800.0,59800.0,59800.0,59800.0
5635003,46800.0,46800.0,46800.0,46800.0
5635004,48100.0,48100.0,48100.0,48100.0
5635005,48100.0,48100.0,48100.0,48100.0
5635006,44200.0,44200.0,44200.0,44200.0
5636000,0.0,0.0,0.0,0.0
5637000,0.0,0.0,0.0,0.0
5638000,12000.0,12000.0,12000.0,12000.0
5638001,28000.0,28000.0,28000.0,28000.0
5638002,16000.0,16000.0,16000.0,16000.0
5639000,7800.0,7800.0,7800.0,7800.0
5640000,0.0,0.0,0.0,0.0
5640001,0.0,0.0,0.0,0.0
5640002,0.0,0.0,0.0,0.0
5640003,0.0,0.0,0.0,0.0
5640004,0.0,0.0,0.0,0.0
5640005,0.0,0.0,0.0,0.0
5640006,0.0,0.0,0.0,0.0
5640007,0.0,0.0,0.0,0.0
5640008,0.0,0.0,0.0,0.0
5640009,0.0,0.0,0.0,0.0
5640010,0.0,0.0,0.0,0.0
5640011,0.0,0.0,0.0,0.0
5640012,0.0,0.0,0.0,0.0
5640013,0.0,0.0,0.0,0.0
5640014,0.0,0.0,0.0,0.0
5640015,0.0,0.0,0.0,0.0
5640016,0.0,0.0,0.0,0.0
5640017,0.0,0.0,0.0,0.0
5640018,0.0,0.0,0.0,0.0
5640019,0.0,0.0,0.0,0.0
5640020,0.0,0.0,0.0,0.0
5640021,0.0,0.0,0.0,0.0
5640022,0.0,0.0,0.0,0.0
5640023,0.0,0.0,0.0,0.0
5640024,0.0,0.0,0.0,0.0
5640025,0.0,0.0,0.0,0.0
5640026,0.0,0.0,0.0,0.0
5640027,0.0,0.0,0.0,0.0
5640028,0.0,0.0,0.0,0.0
5641000,16900.0,16900.0,106821.65000000001,154251.06666666665
5642000,32000.0,62660.8,169973.59999999998,197893.59999999998
5643001,0.0,0.0,0.0,0.0
5644000,13000.0,13000.0,13000.0,13000.0
5645000,15600.0,15600.0,15600.0,15600.0
5645001,48100.0,48100.0,48100.0,48100.0
5646000,15600.0,15600.0,15600.0,15600.0
5647000,48100.0,48100.0,48100.0,48100.0
5648000,16900.0,116547.6,133569.875,142301.0
5649000,0.0,0.0,0.0,0.0
5650000,33800.0,33800.0,33800.0,33800.0
5651000,27300.0,27300.0,27300.0,27300.0
5652000,26000.0,26000.0,26000.0,26000.0
5654000,0.0,0.0,0.0,0.0
5655001,28600.0,28600.0,28600.0,28600.0
5658001,0.0,0.0,0.0,0.0
5658003,0.0,0.0,0.0,0.0
5659000,0.0,0.0,0.0,0.0
5660000,0.0,0.0,0.0,0.0
5661005,0.0,0.0,0.0,0.0
5661011,0.0,0.0,0.0,0.0
5661017,0.0,0.0,0.0,0.0
5666000,9100.0,9100.0,9100.0,9100.0
5669000,0.0,0.0,0.0,0.0
5675000,0.0,0.0,0.0,0.0
5676000,0.0,0.0,0.0,0.0
5680000,0.0,0.0,0.0,0.0
5685000,0.0,0.0,0.0,0.0
5687000,0.0,0.0,0.0,0.0
5692000,0.0,0.0,0.0,0.0
5695000,30000.0,30000.0,30000.0,30000.0
5697000,0.0,0.0,0.0,0.0
5697001,0.0,0.0,0.0,0.0
5698001,0.0,0.0,0.0,0.0
5699001,0.0,0.0,0.0,0.0
5700000,0.0,0.0,0.0,0.0
5701000,0.0,0.0,0.0,0.0
5702000,0.0,0.0,0.0,42000.0
5703001,0.0,0.0,0.0,0.0
5704001,0.0,0.0,0.0,0.0
5704002,0.0,0.0,0.0,0.0
5705001,0.0,0.0,0.0,0.0
5706000,0.0,0.0,0.0,0.0
5707001,34000.0,34000.0,34000.0,34000.0
5708000,0.0,0.0,0.0,0.0
5709000,0.0,0.0,0.0,0.0
5710000,0.0,0.0,0.0,0.0
5711000,0.0,0.0,0.0,0.0
5712000,7800.0,7800.0,7800.0,7800.0
5713000,15600.0,15600.0,15600.0,61591.2
5713002,0.0,0.0,0.0,0.0
5713003,5200.0,5200.0,5200.0,5200.0
5713004,0.0,0.0,0.0,0.0
5714001,0.0,0.0,0.0,0.0
5715000,0.0,0.0,0.0,0.0
5716000,0.0,0.0,0.0,0.0
5717000,0.0,0.0,0.0,0.0
5717001,0.0,0.0,0.0,0.0
5718000,0.0,0.0,0.0,0.0
5718001,0.0,0.0,0.0,0.0
5718002,0.0,0.0,0.0,0.0
5720000,0.0,0.0,0.0,0.0
5721000,0.0,0.0,0.0,0.0
5722000,0.0,0.0,0.0,0.0
5723000,0.0,0.0,0.0,0.0
5736000,0.0,0.0,0.0,0.0
5737000,0.0,0.0,0.0,0.0
5741000,0.0,0.0,0.0,0.0
5743000,0.0,0.0,0.0,0.0
5744001,0.0,0.0,0.0,0.0
5747001,0.0,0.0,0.0,0.0
5750001,0.0,0.0,0.0,0.0
5752000,0.0,0.0,0.0,0.0
5753001,0.0,0.0,0.0,0.0
5754000,0.0,0.0,0.0,0.0
5755000,0.0,0.0,0.0,0.0
5756000,0.0,0.0,0.0,0.0
5757001,19500.0,19500.0,19500.0,19500.0
5758000,14000.0,14000.0,14000.0,81977.35
5758001,22000.0,22000.0,53618.95,131736.7
5758002,20000.0,20000.0,20000.0,20000.0
5759000,0.0,0.0,0.0,0.0
5760001,59800.0,59800.0,59800.0,59800.0
5761000,0.0,0.0,0.0,0.0
5762000,0.0,0.0,0.0,0.0
5763000,0.0,0.0,0.0,0.0
5764000,0.0,0.0,0.0,0.0
5765001,0.0,0.0,0.0,0.0
5766000,0.0,0.0,0.0,0.0
5767000,8000.0,8000.0,8000.0,8000.0
5769000,10000.0,10000.0,10000.0,10000.0
5770001,36400.0,36400.0,36400.0,36400.0
5771000,0.0,0.0,0.0,0.0
5772000,0.0,0.0,0.0,0.0
5773001,0.0,0.0,0.0,0.0
5774000,0.0,0.0,0.0,0.0
5775001,0.0,0.0,0.0,0.0
5776000,0.0,0.0,0.0,0.0
5777000,0.0,0.0,0.0,0.0
5778000,0.0,36000.0,36000.0,36000.0
5778001,0.0,0.0,0.0,0.0
5779001,0.0,0.0,0.0,0.0
5780000,0.0,0.0,0.0,0.0
5781000,0.0,0.0,0.0,0.0
5782000,0.0,0.0,0.0,0.0
5783000,0.0,0.0,0.0,0.0
5784000,0.0,0.0,0.0,0.0
5785000,0.0,0.0,0.0,0.0
5786000,0.0,0.0,0.0,0.0
5787000,0.0,0.0,0.0,0.0
5788000,20000.0,20000.0,20000.0,20000.0
5789000,0.0,0.0,0.0,0.0
5790000,0.0,0.0,0.0,0.0
5791000,0.0,0.0,0.0,0.0
5792000,0.0,0.0,0.0,0.0
5794000,0.0,0.0,0.0,0.0
5796000,0.0,0.0,0.0,0.0
5797001,0.0,0.0,0.0,0.0
5798000,0.0,0.0,0.0,0.0
5799000,42900.0,42900.0,42900.0,42900.0
5800000,0.0,0.0,0.0,0.0
5801000,0.0,0.0,0.0,0.0
5802000,0.0,0.0,0.0,0.0
5803000,0.0,0.0,0.0,0.0
5804000,0.0,0.0,0.0,0.0
5805000,0.0,0.0,0.0,0.0
5806000,0.0,0.0,0.0,0.0
5807000,0.0,0.0,0.0,0.0
5808000,0.0,42000.0,42000.0,42000.0
5824000,0.0,0.0,0.0,0.0
5824002,0.0,0.0,0.0,0.0
5825000,0.0,0.0,0.0,0.0
5826000,0.0,0.0,0.0,0.0
5827000,0.0,0.0,0.0,0.0
5828000,0.0,0.0,0.0,0.0
5830000,0.0,0.0,0.0,0.0
5831000,0.0,0.0,0.0,0.0
5832000,0.0,0.0,0.0,0.0
5833000,0.0,0.0,0.0,0.0
5835001,16900.0,16900.0,16900.0,16900.0
5835002,15600.0,15600.0,15600.0,15600.0
5835003,10400.0,10400.0,10400.0,10400.0
5835004,16900.0,16900.0,16900.0,16900.0
5835005,0.0,7800.0,7800.0,7800.0
5835006,0.0,18200.0,18200.0,18200.0
5835007,18200.0,18200.0,18200.0,18200.0
5835008,0.0,0.0,0.0,0.0
5836000,0.0,15500.0,19350.0,26842.857142857145
5837000,0.0,0.0,0.0,0.0
5841000,0.0,0.0,0.0,0.0
5842001,16900.0,16900.0,16900.0,16900.0
5843000,0.0,0.0,0.0,0.0
5845001,0.0,0.0,0.0,0.0
5846000,0.0,0.0,0.0,0.0
5850000,0.0,0.0,0.0,0.0
5851000,0.0,0.0,0.0,0.0
5853000,0.0,0.0,0.0,0.0
5854000,0.0,0.0,0.0,0.0
5856000,0.0,0.0,0.0,0.0
5857000,0.0,0.0,0.0,0.0
5861000,0.0,0.0,0.0,0.0
5863000,0.0,0.0,0.0,0.0
5864000,0.0,0.0,0.0,0.0
5865000,0.0,0.0,0.0,0.0
5866000,0.0,0.0,0.0,0.0
5867000,0.0,0.0,0.0,0.0
5868000,0.0,0.0,0.0,0.0
5869000,0.0,0.0,0.0,0.0
5870001,0.0,0.0,0.0,0.0
5870002,0.0,0.0,0.0,0.0
5871000,0.0,0.0,0.0,0.0
5872000,0.0,0.0,0.0,52000.0
5875000,0.0,0.0,0.0,0.0
5877000,0.0,0.0,0.0,0.0
5878000,0.0,0.0,0.0,0.0
5878001,0.0,0.0,0.0,0.0
5879000,27300.0,27300.0,27300.0,27300.0
5880000,74000.0,74000.0,74000.0,451918.925
5881000,0.0,0.0,0.0,0.0
5882000,0.0,0.0,0.0,0.0
5883001,0.0,0.0,0.0,0.0
5884000,0.0,0.0,0.0,0.0
5885000,0.0,0.0,44000.0,44000.0
5886000,56000.0,56000.0,56000.0,136484.59999999998
5887001,0.0,0.0,0.0,0.0
5888000,0.0,0.0,0.0,0.0
5889000,0.0,0.0,0.0,0.0
5889001,0.0,0.0,0.0,6500.0
5889002,0.0,0.0,0.0,31200.0
5891000,29900.0,29900.0,29900.0,29900.0
